X,Y
49,1
55,2
65,5
76,0
71,4
10,5
87,4
24,0
44,1
93,4
76,1
88,4
88,1
19,2
62,4
66,2
41,3
87,4
50,4
89,4
88,4
38,4
31,2
81,0
79,4
11,0
22,2
85,1
78,2
82,1
48,5
64,1
83,3
101,4
93,3
53,3
31,1
19,5
23,3
18,1
48,4
38,0
69,3
9,4
58,1
33,3
40,0
83,1
30,4
44,3
84,2
64,1
30,1
38,3
7,3
0,1
39,2
59,3
6,4
41,2
17,1
84,2
13,1
49,0
66,3
34,1
8,1
70,3
42,3
64,3
42,1
17,0
46,4
91,0
92,1
0,1
20,1
104,2
58,1
14,1
45,1
90,0
75,1
77,1
7,4
70,1
55,1
7,1
77,1
61,3
78,4
21,1
28,1
103,4
61,4
31,3
86,4
20,5
93,2
48,3
49,5
76,1
47,1
40,4
71,3
101,0
77,3
94,2
0,1
57,0
36,5
39,4
50,2
94,4
11,1
99,3
48,4
83,1
23,1
75,3
1,1
10,4
43,3
67,1
29,1
68,1
8,0
100,1
62,2
35,2
96,3
74,2
87,1
49,4
106,1
27,1
87,1
50,3
28,2
17,1
46,0
60,5
67,5
44,2
17,4
95,3
43,1
13,3
5,4
60,1
89,2
38,2
54,2
3,3
39,2
20,1
51,2
49,2
62,1
62,3
84,4
38,2
25,1
11,4
3,4
98,0
103,1
19,2
40,2
81,3
26,5
100,1
77,4
34,1
75,1
53,5
68,1
68,2
17,0
97,4
6,4
72,1
14,3
95,1
86,3
82,3
60,4
16,2
28,5
35,5
27,4
33,1
88,1
67,4
62,4
84,3
36,5
36,1
77,4
89,3
35,1
18,1
73,2
56,0
24,0
83,3
42,3
25,2
41,2
63,3
88,4
18,1
42,2
95,3
5,4
100,3
49,4
89,5
31,2
67,4
91,2
3,2
79,2
41,2
92,3
69,4
77,4
87,3
46,0
39,5
12,0
89,2
18,2
61,1
44,2
36,3
9,3
29,1
88,2
96,4
32,1
56,3
56,0
55,2
29,1
53,1
34,4
69,3
36,2
41,2
9,3
78,0
42,4
31,4
11,4
47,2
99,2
59,5
3,3
32,5
10,4
16,4
31,4
52,4
78,3
45,3
67,1
88,2
97,2
47,5
35,0
40,4
92,1
34,4
6,1
45,2
3,4
81,0
36,3
76,1
55,4
85,3
70,2
13,3
66,5
9,2
85,3
43,1
97,0
47,1
38,0
53,0
30,1
71,2
43,4
30,4
34,4
35,3
26,3
23,1
94,2
86,1
2,2
78,5
16,3
50,3
74,2
97,1
86,3
41,3
43,3
78,1
31,0
37,1
25,4
70,0
80,3
27,4
95,5
43,1
88,3
51,3
44,0
101,0
53,1
22,3
75,5
98,1
99,4
91,2
74,5
28,1
87,0
61,2
3,5
89,4
67,1
18,4
39,4
103,1
30,2
68,4
67,5
57,3
10,1
58,1
96,1
98,5
89,2
41,2
19,3
74,3
73,2
87,1
19,5
60,0
86,5
57,4
72,1
83,0
98,1
45,0
28,1
40,1
50,1
16,2
92,1
35,2
24,4
89,2
73,5
24,4
108,4
90,3
13,1
79,4
64,1
19,1
14,3
6,3
13,4
79,4
83,1
60,4
14,2
13,3
42,3
93,2
49,2
33,1
77,3
60,4
51,2
93,0
57,2
103,2
18,0
43,2
57,4
37,4
56,5
65,4
50,3
59,2
23,1
53,5
96,2
70,3
73,1
62,2
56,4
95,4
66,2
88,0
28,3
43,0
61,5
53,1
75,4
48,2
21,1
70,4
45,0
45,1
14,1
18,1
10,2
83,5
29,3
84,4
98,1
14,2
104,2
13,0
85,1
80,4
89,4
90,5
70,0
60,1
21,4
60,4
24,4
31,4
5,3
50,2
91,1
30,3
59,4
30,1
25,3
98,1
62,4
29,3
28,1
30,2
39,1
62,1
52,2
93,4
7,4
12,2
60,5
5,0
90,3
42,4
88,0
28,3
9,1
45,1
72,1
28,0
38,1
69,1
82,5
47,3
16,3
100,3
100,5
49,2
72,3
39,4
21,2
70,4
12,5
63,1
95,0
37,5
83,4
81,3
22,2
81,1
98,2
104,1
45,4
10,3
16,3
61,3
10,2
2,0
44,3
25,4
59,2
44,3
102,4
73,0
12,2
4,5
100,1
47,0
66,2
33,1
34,1
77,2
33,4
104,4
60,4
75,2
56,4
78,3
41,0
13,1
100,5
75,4
88,1
15,1
70,4
93,1
91,2
74,2
88,0
72,4
92,2
97,3
8,1
5,4
96,4
38,3
73,2
92,5
11,1
21,3
101,1
12,3
51,5
54,1
8,3
55,1
40,0
95,3
79,4
103,3
96,1
102,4
87,1
34,1
83,4
39,2
72,3
104,1
48,1
62,2
62,4
50,3
50,3
7,1
61,1
93,4
95,4
20,4
41,5
68,0
21,1
45,2
65,4
81,4
37,4
65,4
5,5
79,3
37,5
92,3
107,2
36,1
73,2
94,1
55,4
29,1
23,2
77,0
82,4
101,2
91,4
56,3
50,4
88,4
66,1
60,5
50,0
1,4
13,1
78,3
16,2
71,2
94,2
13,4
52,2
35,2
23,4
41,4
44,0
59,3
45,0
89,1
16,1
101,1
73,3
41,4
72,2
96,2
85,2
92,4
36,0
98,4
54,0
52,0
100,3
34,2
21,3
99,2
84,1
72,2
78,5
10,3
93,3
36,1
64,2
68,2
69,3
70,5
91,5
36,2
86,0
5,5
61,4
38,3
50,3
92,3
90,4
74,1
23,2
10,3
35,3
11,1
75,5
92,2
93,1
78,0
80,3
58,0
82,3
22,3
38,4
82,4
41,2
8,2
28,0
22,4
52,3
86,1
21,4
33,5
37,4
6,1
5,4
75,2
13,1
94,3
83,1
63,3
87,1
65,4
80,2
73,4
54,4
8,1
52,1
66,5
43,4
70,5
17,5
64,1
98,2
98,3
5,0
78,3
89,1
77,1
60,1
5,2
21,1
71,3
69,1
95,0
30,1
5,0
69,2
43,4
45,4
61,3
57,3
63,0
32,0
37,3
24,5
97,2
86,1
13,2
56,1
52,1
37,3
86,3
33,4
16,2
47,5
37,3
42,2
91,0
27,1
55,1
60,3
68,4
84,1
77,2
23,4
8,4
7,3
10,4
49,5
82,4
41,5
57,0
89,1
52,5
56,4
71,3
99,5
53,4
36,1
5,4
83,4
87,2
65,3
28,1
88,5
47,1
35,4
33,0
95,0
55,4
54,4
74,5
13,4
7,2
95,1
96,2
77,4
11,1
16,1
99,3
44,4
46,0
32,2
37,2
27,0
100,3
92,1
56,2
90,3
91,1
29,1
102,1
35,3
78,5
23,4
27,0
28,4
39,4
32,4
26,2
22,5
75,1
49,5
85,1
48,0
60,1
8,3
12,1
70,2
8,3
93,2
103,4
60,2
71,4
21,3
35,4
56,3
29,1
52,4
1,4
71,0
105,4
16,1
22,5
36,4
32,5
21,4
7,1
38,3
8,2
10,4
10,0
14,0
47,4
81,3
89,2
54,4
60,4
9,3
85,5
32,5
18,3
74,4
6,3
56,2
65,3
50,1
84,2
62,0
83,4
52,1
82,2
29,1
23,5
97,4
16,3
100,1
96,1
88,2
12,4
54,4
43,2
29,2
33,3
7,2
20,0
66,1
44,4
60,5
102,2
103,1
88,3
36,2
62,3
16,5
16,3
96,3
73,0
37,0
91,1
31,3
19,3
5,1
44,0
87,1
14,2
94,1
76,0
35,2
89,5
15,4
11,1
52,1
83,4
35,2
1,3
95,1
83,1
77,4
3,4
66,4
68,1
23,4
80,5
86,1
57,3
68,1
65,2
53,1
20,4
62,2
9,2
68,1
88,5
84,2
37,1
6,2
22,3
74,2
62,1
23,5
96,0
8,1
26,4
104,3
35,2
82,4
36,1
50,3
12,0
94,1
80,3
39,0
99,5
35,5
57,2
82,3
36,4
71,0
65,3
39,0
73,1
58,1
16,1
23,0
14,1
99,2
84,2
70,2
3,1
31,1
14,0
82,2
40,5
29,2
32,2
24,3
6,3
20,4
82,4
74,2
89,4
62,2
98,1
48,5
42,0
69,5
82,1
57,2
45,4
65,3
103,1
32,4
106,4
99,3
37,4
91,1
19,5
104,4
44,4
30,3
73,5
29,3
78,5
5,1
92,1
45,4
64,1
26,0
89,1
95,1
13,2
89,5
86,0
45,1
19,2
82,0
51,5
78,3
28,3
23,5
16,1
20,5
41,5
7,1
32,2
51,3
73,0
63,5
100,4
84,2
92,3
22,2
6,0
13,4
11,2
10,1
41,2
45,1
65,3
68,1
40,4
11,1
6,1
42,5
41,4
96,4
57,4
81,2
85,1
18,2
10,1
56,4
33,2
95,4
7,0
90,2
10,4
79,0
20,0
13,4
84,4
35,4
