X,Y
51,0
51,1
66,4
72,1
68,3
14,5
86,4
29,1
36,0
90,5
76,0
95,5
93,1
16,3
59,3
67,2
39,3
95,5
50,5
94,3
87,3
43,3
31,1
84,0
73,4
18,1
22,2
83,2
73,2
86,0
49,4
73,2
90,4
104,4
88,4
49,4
36,2
27,5
27,4
23,2
39,5
33,0
71,2
14,5
66,0
36,2
39,0
82,1
28,3
35,3
83,1
63,1
37,2
42,2
6,3
8,1
43,2
53,2
5,3
47,3
17,1
81,1
11,1
45,0
62,4
40,1
5,2
68,4
50,3
62,2
39,0
11,1
54,4
87,1
93,1
2,2
15,1
106,2
57,0
21,2
44,2
87,0
80,1
71,1
10,4
68,1
50,0
5,1
80,2
59,2
79,4
23,0
24,2
104,4
67,3
31,3
88,4
21,4
88,2
54,4
51,4
70,2
43,2
39,4
71,4
103,1
78,3
95,1
0,0
53,0
44,4
40,4
52,2
93,3
5,1
102,2
48,3
77,1
26,1
78,2
7,2
12,5
44,3
63,1
28,2
60,0
7,0
107,1
66,2
35,3
99,2
67,3
83,1
48,5
108,1
25,0
83,1
57,4
30,3
22,1
42,0
58,4
71,5
42,2
19,4
94,3
47,2
15,3
10,4
52,1
87,2
35,1
62,2
3,2
41,2
23,1
46,2
50,2
57,1
63,2
78,4
33,1
27,1
2,3
7,5
99,0
102,0
22,2
41,2
80,2
20,5
95,1
78,4
35,2
66,1
56,5
75,0
61,2
20,1
102,4
5,5
72,1
13,2
93,2
79,4
84,2
63,4
20,3
27,4
34,4
30,5
26,1
82,1
62,5
63,4
88,3
40,5
40,1
70,4
90,4
34,2
21,0
79,1
60,0
32,1
84,3
49,2
27,3
41,2
57,2
88,4
13,0
41,3
102,3
8,5
95,4
48,3
97,4
29,2
75,3
85,3
3,1
76,2
37,2
95,2
66,4
74,4
87,3
51,1
41,4
11,1
88,3
14,2
54,1
37,2
33,2
11,4
31,2
91,1
93,3
26,1
57,3
57,1
47,1
22,2
60,1
31,4
67,4
41,2
41,1
12,3
79,1
44,5
24,3
3,5
46,2
91,3
54,4
10,4
37,5
16,3
12,5
28,4
45,3
79,2
47,3
65,2
85,1
102,1
44,4
43,1
40,4
88,1
38,3
5,2
36,2
9,4
83,0
38,3
71,0
62,3
80,2
69,2
8,2
67,4
5,3
90,4
44,0
97,1
46,2
37,1
54,0
27,0
76,1
41,4
36,4
30,5
38,4
18,4
26,1
99,2
85,2
3,3
76,4
17,3
51,2
72,1
94,1
85,2
46,3
44,4
75,1
26,0
35,0
25,5
75,1
77,3
20,3
97,5
48,1
88,2
56,3
41,1
98,1
49,1
27,4
81,5
91,1
105,4
100,3
75,4
30,1
82,1
59,2
1,4
88,5
66,0
25,4
43,3
97,0
28,2
65,5
70,4
51,3
14,1
56,0
99,2
96,4
94,2
37,3
28,3
77,2
71,2
93,1
20,4
58,1
83,5
57,4
68,0
76,1
99,1
37,0
26,1
36,2
45,1
18,2
94,1
31,2
21,3
87,3
71,5
24,3
99,4
84,3
10,1
74,5
64,1
22,1
7,3
8,2
11,5
85,3
79,1
54,3
12,3
8,3
45,4
96,2
48,2
28,2
74,3
54,4
57,2
100,1
54,2
106,2
23,0
42,3
60,4
39,5
58,5
59,4
43,2
57,3
25,0
46,4
91,1
66,3
77,2
60,2
49,4
99,4
67,3
89,1
35,3
41,0
58,5
52,1
74,3
48,2
13,1
70,5
47,0
46,1
17,2
16,2
7,2
84,4
27,2
80,4
98,0
13,2
103,1
11,0
86,0
73,4
86,4
89,4
70,1
63,1
18,3
60,5
23,4
31,4
11,4
58,1
91,1
35,3
58,5
28,2
26,3
103,0
57,4
27,3
34,1
36,1
42,0
58,2
60,3
91,5
14,4
9,2
56,5
6,1
84,4
38,4
87,0
29,3
9,2
47,2
74,1
24,1
42,1
74,1
80,4
55,4
15,2
103,4
99,4
46,2
72,3
37,4
28,2
79,4
17,4
63,0
100,0
38,4
88,5
83,3
26,2
74,0
99,2
104,1
48,4
5,3
21,4
65,2
5,3
8,1
46,3
31,5
64,1
37,3
101,3
69,1
7,2
10,4
107,1
48,0
65,3
33,1
35,1
76,3
34,4
101,4
56,5
81,2
60,3
70,3
41,1
7,1
103,4
74,4
93,0
16,1
74,4
89,1
98,1
74,1
90,0
71,3
89,3
101,3
7,2
10,4
99,5
30,2
73,2
88,5
9,0
27,3
95,1
17,3
49,4
53,0
7,2
54,0
41,0
93,2
75,4
99,4
96,2
100,4
88,0
35,2
85,5
38,3
79,3
100,1
52,1
67,3
66,4
53,3
50,4
6,2
57,1
96,5
91,3
19,4
43,4
75,1
29,1
49,2
60,4
88,4
38,4
69,4
11,5
77,3
36,4
94,3
103,2
40,1
76,2
92,1
57,3
30,0
22,3
76,0
87,3
101,1
96,4
57,3
50,4
83,4
62,2
64,4
53,0
5,4
16,1
80,3
17,1
79,1
102,2
13,3
46,3
39,2
22,5
49,3
40,1
57,3
48,0
83,2
15,1
98,2
68,3
46,4
75,2
101,2
86,1
96,4
37,0
102,4
56,1
47,1
98,3
35,2
18,2
101,1
82,2
72,1
72,4
13,2
96,3
33,1
63,1
68,3
67,3
75,4
88,4
40,1
86,0
3,4
64,5
43,3
45,3
88,3
92,5
78,1
22,1
6,3
30,4
15,1
67,5
101,3
92,2
70,1
81,3
61,0
85,2
23,2
37,4
86,4
43,1
15,2
30,1
26,4
54,3
92,1
18,5
28,4
37,4
9,1
7,3
71,2
18,1
97,4
74,1
62,3
83,2
71,3
81,3
79,3
45,4
12,1
48,0
59,4
48,5
72,5
10,5
58,2
98,2
89,4
4,0
87,2
82,0
73,2
60,2
4,2
26,1
74,3
65,2
98,0
30,1
5,1
70,2
43,3
36,5
67,4
54,3
59,1
31,0
35,4
21,4
106,3
85,1
14,2
61,1
47,1
40,4
82,3
31,4
16,1
53,4
40,2
42,1
87,1
25,2
55,2
57,3
68,3
79,1
76,1
22,4
7,3
15,4
10,4
57,5
80,3
41,4
53,1
84,1
58,4
49,4
74,3
98,4
58,4
38,1
