X,Y
51,0
52,2
72,4
69,0
68,3
13,4
89,3
30,0
41,0
95,5
70,1
90,4
95,0
15,2
59,4
66,2
47,4
94,5
53,5
97,4
82,4
44,3
32,2
86,1
73,5
17,0
20,1
88,1
73,1
82,1
47,5
65,2
84,3
99,3
93,3
49,3
34,1
19,4
28,3
17,2
40,5
36,0
66,3
9,5
66,0
36,2
37,1
77,1
31,4
42,3
81,2
55,1
29,1
36,3
5,3
9,2
44,2
56,3
14,3
38,3
21,2
82,2
11,0
47,1
60,4
36,0
10,2
65,3
48,3
57,2
39,0
19,0
54,5
83,1
96,1
5,2
20,1
99,2
59,0
15,2
46,2
93,0
81,1
70,1
9,4
77,1
49,0
9,1
76,1
59,3
80,3
16,1
24,2
101,5
63,3
25,2
79,4
14,4
94,1
50,4
55,5
78,2
46,1
37,3
72,3
95,1
76,2
102,2
1,1
59,0
39,4
43,4
49,3
100,3
4,1
107,3
50,4
78,1
27,1
76,2
5,2
11,5
45,3
65,1
30,1
63,1
6,0
104,1
69,2
39,3
101,2
67,2
85,0
52,4
104,1
26,1
88,0
53,4
34,3
14,0
47,0
59,5
73,4
36,3
15,4
94,4
46,1
13,4
11,4
54,1
82,3
33,1
60,3
5,2
46,1
20,1
49,3
44,1
58,1
67,2
81,5
30,2
30,1
9,3
3,4
99,1
103,0
16,3
48,1
76,3
22,4
96,0
75,3
28,1
73,2
54,5
71,0
62,2
19,0
105,5
10,4
71,2
14,2
95,2
86,4
79,3
61,4
25,3
24,4
30,5
21,5
28,0
80,1
64,5
65,3
92,4
34,4
41,1
71,5
94,3
34,2
22,0
72,1
58,0
33,1
85,3
42,2
19,2
42,1
57,2
82,3
19,0
46,2
101,3
2,5
102,4
53,3
94,4
30,2
69,3
82,3
11,1
82,2
36,3
91,2
69,5
72,4
93,3
49,0
34,4
11,1
86,3
11,3
56,1
41,2
28,2
10,4
28,2
90,2
91,4
27,2
61,3
52,1
48,1
23,1
58,2
37,4
69,3
35,1
43,2
15,3
75,0
49,5
24,3
9,4
53,2
95,3
55,4
12,3
35,4
15,3
13,4
35,3
51,3
74,2
45,3
62,1
86,2
105,2
53,4
35,0
42,3
94,2
42,3
7,2
40,2
5,4
75,1
35,3
70,0
60,3
82,2
65,2
10,3
61,4
4,3
88,4
41,1
99,1
42,2
38,1
50,1
28,0
76,1
41,3
36,5
36,4
36,4
26,3
18,1
96,1
92,1
5,2
77,5
15,4
45,3
69,1
92,1
85,3
47,3
44,4
80,1
27,0
32,1
21,4
70,1
79,4
18,3
100,4
52,2
88,3
53,3
41,1
97,0
51,0
22,3
81,4
97,1
105,3
93,2
78,5
37,0
85,1
63,2
9,5
89,5
72,1
23,3
38,4
100,0
27,2
67,5
69,5
55,4
14,0
62,1
93,1
94,5
92,2
35,3
26,2
81,3
72,3
88,0
15,4
64,0
83,5
63,4
68,0
76,1
98,2
36,0
33,1
36,1
45,1
20,3
95,1
37,2
28,4
84,3
70,4
22,3
99,4
92,4
16,0
77,5
66,1
13,1
11,3
9,3
13,5
81,4
84,1
57,4
18,2
9,4
39,4
94,1
47,2
32,2
78,3
59,5
51,1
99,0
53,3
100,2
20,1
34,3
56,4
37,4
57,4
65,4
50,3
57,3
24,0
54,5
95,2
66,3
71,2
56,2
56,4
101,3
60,2
80,0
27,3
42,0
61,5
51,1
73,3
47,2
14,0
79,5
45,1
43,1
17,1
16,1
14,2
86,4
31,2
83,4
95,1
9,2
105,2
8,0
87,0
71,3
84,4
98,5
75,1
67,0
22,3
61,5
28,5
33,5
13,4
55,1
87,2
31,4
57,4
30,1
27,3
101,1
65,4
27,3
32,2
31,2
42,0
53,1
60,2
86,5
9,3
14,2
62,5
0,1
84,3
43,5
83,1
25,3
9,2
44,2
66,1
26,1
40,0
73,2
82,5
56,3
11,2
100,4
98,4
44,1
68,2
36,4
27,2
71,4
14,5
68,1
96,0
41,4
89,5
77,4
24,2
78,1
104,2
105,1
46,4
12,4
18,4
64,3
2,2
8,1
41,4
29,4
58,2
41,2
103,3
69,1
9,2
8,5
102,1
48,1
67,3
36,1
32,1
76,3
32,3
98,3
54,5
78,3
56,3
69,2
35,0
11,1
95,4
73,3
89,1
11,2
75,3
87,1
96,2
76,1
85,0
73,3
89,2
102,3
9,1
10,4
97,4
35,2
79,1
83,5
8,0
30,2
95,1
17,3
51,4
49,0
8,3
58,0
44,1
97,2
81,5
102,4
94,2
96,3
89,1
28,2
80,4
38,3
71,2
102,0
46,1
68,2
66,4
58,3
47,4
6,1
66,0
100,5
97,3
23,4
40,5
69,0
27,2
45,3
62,4
86,4
44,4
68,4
9,4
85,3
37,5
96,4
102,1
35,2
78,1
98,1
60,3
28,0
29,3
85,1
82,4
104,2
90,5
59,4
55,4
81,3
63,1
62,4
48,0
3,3
15,1
78,2
15,1
79,2
99,2
7,4
45,3
31,3
23,4
50,3
43,1
55,3
45,0
89,2
9,2
96,1
71,4
44,4
73,2
93,3
84,2
91,4
35,0
98,3
52,1
50,0
99,3
42,1
21,2
103,2
89,1
75,1
76,5
11,3
93,3
27,1
59,2
68,2
65,2
78,4
90,5
41,1
81,1
9,4
61,4
44,3
43,2
86,4
89,5
70,1
29,2
10,3
31,4
15,1
67,5
100,2
93,1
71,0
74,3
54,0
82,2
24,2
33,4
90,3
38,2
17,2
28,1
22,4
49,4
87,1
18,5
27,4
37,5
5,2
12,3
71,2
21,2
92,4
81,1
58,3
80,1
69,3
78,2
77,4
50,3
10,2
47,0
68,5
49,5
68,4
11,5
62,1
99,3
92,4
6,1
78,2
82,0
75,1
67,2
5,2
19,1
73,4
71,2
