X,Y
44,0
54,1
67,5
73,1
76,4
17,4
86,3
29,1
40,1
93,5
76,1
91,4
97,1
12,2
59,4
68,2
44,3
93,4
48,4
93,4
83,3
46,3
33,2
82,0
73,5
14,1
22,1
81,2
72,2
79,0
54,4
69,1
91,3
101,3
94,4
52,4
38,1
25,5
24,3
16,1
41,5
32,1
65,2
13,4
66,0
39,2
34,0
82,1
32,3
37,4
75,1
59,1
29,1
35,2
4,3
5,1
44,1
56,2
9,3
44,2
22,2
86,2
10,0
48,0
61,4
35,0
3,2
68,3
42,2
59,2
37,0
16,0
55,4
85,1
98,0
3,2
16,1
99,2
56,1
21,1
45,2
88,0
81,2
73,0
13,4
74,2
56,0
11,1
80,2
58,2
85,4
17,0
25,2
100,5
61,3
29,2
86,4
15,4
92,2
50,3
56,5
70,2
48,2
42,3
64,3
97,1
78,3
95,1
2,1
54,1
37,4
39,3
53,3
95,4
10,0
105,2
50,4
77,1
21,1
80,3
6,2
12,4
49,2
64,1
23,1
59,1
9,1
107,2
63,2
38,2
103,3
73,3
86,0
47,5
101,1
26,1
82,1
59,4
29,2
19,1
41,0
61,4
65,4
43,2
12,4
93,3
43,2
17,4
5,4
58,2
80,3
40,1
62,2
5,2
42,2
22,0
51,2
49,2
65,1
62,2
83,5
32,2
27,1
8,3
9,4
97,1
99,0
16,2
41,1
73,2
21,5
101,1
81,4
26,1
75,2
58,5
70,0
66,1
21,1
105,4
13,4
71,1
14,3
87,1
80,3
84,3
57,4
22,3
24,4
38,4
27,5
28,1
85,0
65,5
61,3
91,3
37,4
38,2
75,5
88,3
36,2
18,1
73,1
63,0
24,1
86,2
50,3
27,2
41,2
60,2
82,4
17,0
46,3
97,3
5,5
100,3
50,4
95,4
29,2
67,4
86,2
12,1
77,3
41,3
93,3
64,5
78,4
96,4
49,0
41,5
17,0
84,2
16,2
55,1
40,3
33,2
3,4
33,2
83,2
96,3
28,2
61,4
53,1
51,1
27,2
61,2
36,4
76,3
40,2
