X,Y
45,1
47,2
71,4
72,0
75,3
18,4
91,4
29,0
41,0
96,4
79,1
92,4
97,0
15,3
63,4
67,2
47,3
94,5
55,4
88,3
83,4
42,4
31,1
84,0
79,5
11,0
29,2
83,2
78,2
80,0
51,4
64,1
88,3
108,3
97,4
52,4
35,1
19,4
26,3
14,1
48,4
37,0
65,3
14,4
66,0
36,3
35,0
78,0
30,3
42,4
78,1
63,1
31,1
34,3
1,3
1,1
36,2
53,2
9,3
47,2
21,2
79,1
6,1
42,0
67,4
32,0
6,2
67,4
47,2
57,3
42,1
14,0
51,4
91,0
91,0
1,1
19,1
100,2
61,1
20,2
44,2
87,1
77,2
76,1
6,4
73,1
49,0
5,1
85,2
56,3
82,3
21,1
21,2
100,4
58,3
23,3
88,4
15,4
92,2
57,4
58,5
70,2
43,2
41,3
68,4
99,0
77,3
96,1
9,1
58,0
43,4
38,4
55,3
95,3
4,1
105,2
49,3
80,1
21,1
77,3
3,2
15,4
46,3
58,1
30,1
60,0
6,0
104,2
66,3
39,2
97,3
69,3
89,1
53,4
99,1
25,1
87,1
52,4
32,2
18,0
50,1
65,5
68,5
39,2
18,4
87,4
49,1
20,4
10,4
53,2
81,2
36,1
54,3
2,3
38,2
21,0
52,2
46,1
61,2
65,2
86,4
35,2
24,1
9,4
8,5
95,1
100,0
18,2
44,1
73,2
25,5
96,0
75,3
30,2
72,1
54,4
73,0
61,2
15,0
101,5
11,4
71,2
16,3
86,2
79,4
79,2
63,3
17,3
26,4
38,4
29,5
34,0
88,1
65,5
66,3
87,3
38,4
38,2
79,5
93,3
37,1
19,1
78,1
65,0
27,0
88,3
47,3
20,3
46,2
56,2
83,4
17,0
42,2
93,3
4,4
102,3
50,3
91,5
33,2
76,3
88,3
5,1
85,3
37,2
94,3
67,5
74,5
91,4
47,0
36,4
19,1
92,3
11,2
55,2
45,3
33,2
10,4
30,1
92,1
90,4
27,1
56,4
55,0
50,2
21,1
54,2
29,4
75,3
37,2
44,1
18,4
74,0
43,4
23,3
7,4
54,2
95,2
53,4
5,4
31,5
9,3
16,4
35,3
53,3
72,3
41,3
67,2
87,1
98,2
52,4
43,1
36,3
95,1
36,3
11,1
42,2
9,3
76,1
40,2
78,0
55,3
88,2
69,2
17,3
61,5
1,3
86,4
41,0
99,0
44,1
41,1
53,1
27,0
71,1
36,3
35,5
31,5
33,4
22,3
23,1
101,2
84,1
8,2
71,5
14,3
44,3
72,2
97,2
92,3
39,2
45,3
83,2
26,1
32,1
23,4
71,1
74,3
19,4
98,4
49,1
91,2
49,2
49,1
95,0
53,0
30,4
75,5
98,2
102,3
93,2
73,4
37,0
83,0
64,2
1,5
94,5
72,0
18,4
40,4
103,0
33,1
72,4
67,4
53,4
16,1
61,0
100,2
94,4
93,3
40,3
28,3
75,3
74,3
93,1
21,5
59,0
85,5
57,3
66,0
84,1
98,1
41,1
34,1
39,2
47,1
18,3
87,2
28,2
22,4
86,3
72,5
27,4
100,5
92,4
10,1
78,4
64,1
21,1
7,3
9,2
17,4
88,4
79,1
61,3
11,3
8,3
48,3
101,2
53,2
35,1
81,3
56,4
50,1
93,0
59,2
105,2
26,1
38,3
57,4
39,5
54,4
61,4
49,2
63,3
27,0
48,4
91,2
67,3
71,2
58,3
51,4
101,3
63,2
84,1
31,3
35,1
67,4
57,1
80,3
49,2
18,0
78,5
46,0
44,0
8,2
22,1
12,2
85,5
30,2
88,4
92,0
11,3
108,2
11,0
86,1
74,3
91,5
97,4
72,0
60,0
20,4
58,5
23,5
26,4
5,3
49,1
88,2
32,4
57,5
33,1
21,3
