X,Y
48,1
54,1
73,5
74,1
76,3
13,4
86,3
21,1
41,1
90,5
73,1
88,5
94,0
13,2
66,3
65,2
42,3
93,5
54,4
96,4
83,3
44,3
25,2
86,1
72,5
15,1
27,2
81,1
72,2
82,1
54,5
72,2
86,3
105,3
93,4
56,3
38,1
24,5
23,4
18,1
46,5
32,1
72,2
12,5
62,0
39,2
36,1
78,0
26,4
38,3
81,1
55,1
28,1
34,2
7,3
1,1
42,2
62,3
8,4
42,3
20,1
84,1
6,0
46,1
67,3
39,1
10,1
70,3
42,2
65,3
43,0
11,1
53,5
90,0
99,0
9,2
17,1
100,2
53,0
14,1
50,2
88,0
84,1
73,1
8,4
73,2
55,1
3,1
77,2
56,3
78,4
23,0
25,1
105,5
61,3
23,2
81,4
16,4
89,1
51,4
49,4
73,1
43,1
42,3
69,4
103,0
72,3
97,2
3,1
52,0
43,5
38,3
56,3
99,4
11,1
100,2
44,4
84,0
22,2
73,2
7,1
10,5
49,2
63,1
32,1
59,1
7,0
104,2
68,2
37,2
100,3
67,2
87,0
53,5
106,1
29,1
83,1
55,3
36,3
14,0
49,1
64,5
72,4
42,3
15,5
91,3
52,2
12,3
3,4
51,2
82,2
33,2
57,2
3,3
43,2
20,0
54,2
42,2
59,2
62,2
79,4
38,2
24,0
5,4
11,5
94,1
104,1
20,3
48,2
72,2
20,4
99,0
72,4
29,2
71,2
58,5
68,1
65,1
14,1
100,5
5,5
70,1
14,2
92,2
84,4
82,2
62,3
22,2
33,5
35,5
29,5
28,0
89,1
63,4
64,3
86,3
34,4
37,2
74,4
93,4
33,1
16,1
78,2
58,1
25,1
79,2
50,3
21,2
47,1
61,3
88,4
18,1
39,3
102,3
1,5
104,3
50,4
94,5
25,3
72,3
90,3
7,2
84,2
41,3
91,3
62,5
77,5
87,3
49,1
38,4
13,0
85,2
19,3
63,2
38,3
32,3
3,3
30,2
92,1
96,3
26,1
57,3
60,1
46,1
27,2
60,1
34,4
67,4
43,2
47,1
18,4
79,0
48,4
24,4
11,5
55,2
95,2
54,5
4,4
31,4
15,3
15,5
34,3
50,4
80,2
40,4
61,2
89,2
102,2
46,5
38,0
39,4
90,2
35,4
6,1
44,2
2,4
76,0
36,3
74,1
56,3
87,2
66,2
11,2
62,4
9,2
85,3
41,0
97,1
43,1
36,1
53,1
29,1
67,2
41,3
37,4
32,4
40,4
24,4
25,0
102,1
88,2
9,2
71,4
13,4
52,3
69,2
95,2
92,2
48,2
47,4
83,1
30,0
35,1
23,4
74,0
78,4
24,3
94,4
48,2
91,2
56,2
42,1
94,1
53,1
21,4
81,5
94,2
105,3
93,3
79,5
30,0
82,1
63,3
2,4
94,5
71,1
24,3
40,4
96,1
27,2
64,5
68,4
55,4
17,1
62,0
96,1
95,4
92,2
37,2
19,3
77,3
76,2
96,0
14,4
61,1
86,4
64,3
67,0
84,0
93,2
41,1
31,1
33,2
46,2
19,3
86,1
36,2
21,4
82,2
73,4
31,4
99,4
87,4
8,1
74,5
67,1
16,1
6,3
1,2
10,4
81,3
79,1
56,3
17,3
6,3
45,4
94,1
49,3
28,1
78,3
56,4
50,1
93,0
56,2
102,3
19,0
39,3
52,4
30,4
56,4
62,4
46,2
57,2
23,1
49,5
96,2
70,4
79,2
56,3
55,4
98,3
67,2
82,0
26,3
42,1
62,5
55,2
73,3
53,2
22,1
75,5
46,0
39,0
11,2
17,2
9,1
80,4
26,3
79,3
93,1
16,3
101,2
8,1
81,0
71,3
87,4
94,4
72,1
64,1
23,3
57,5
24,5
27,4
11,4
58,2
91,1
39,4
61,5
30,1
27,4
98,0
59,4
24,2
27,2
29,2
34,1
54,2
59,3
91,5
16,4
11,2
61,5
5,0
92,3
37,5
84,1
24,3
11,1
50,1
69,1
28,0
38,1
74,2
84,4
51,4
12,2
97,4
97,4
50,2
63,3
