X,Y
48,0
48,1
71,4
74,1
72,4
13,5
87,4
26,0
40,0
92,4
70,0
96,4
88,0
19,2
60,4
70,1
48,3
96,5
50,5
96,4
83,3
37,4
27,2
83,0
72,5
18,1
27,1
81,2
76,1
84,1
56,4
68,1
86,4
105,4
93,3
57,4
36,2
24,5
23,4
23,1
45,4
34,1
72,2
14,5
62,1
40,3
38,0
77,0
24,4
40,4
81,1
63,0
29,1
36,2
1,3
0,1
42,2
56,2
14,3
46,3
25,2
79,2
13,1
50,0
59,3
32,1
6,2
68,4
42,2
60,2
39,0
20,1
52,4
88,1
94,1
3,1
22,0
104,2
53,1
18,2
49,2
84,0
82,1
68,0
9,4
73,2
52,1
3,1
78,1
55,3
86,4
20,0
28,1
102,5
59,4
24,2
80,4
22,4
87,1
49,4
55,5
74,1
44,1
43,3
65,4
95,0
74,2
100,1
4,0
54,1
42,4
43,4
49,2
97,4
12,1
99,3
51,4
81,0
23,1
78,3
1,2
10,4
48,3
64,2
23,1
62,1
11,1
103,1
70,3
43,2
102,3
74,2
84,0
48,4
104,2
29,0
90,0
55,3
32,3
16,1
44,0
62,5
68,4
36,3
17,5
89,4
49,2
18,3
7,3
54,2
89,3
38,1
61,2
6,3
47,2
22,1
54,3
42,1
63,1
63,3
77,4
39,2
30,0
5,3
9,5
101,1
98,1
15,2
42,1
76,2
28,4
103,1
74,4
32,1
72,1
58,4
68,0
62,1
15,0
99,4
11,4
70,2
11,3
90,2
78,4
79,3
64,3
24,2
29,4
30,5
28,4
25,1
83,0
65,4
62,3
88,3
34,4
40,1
70,4
85,3
32,1
17,1
78,2
62,1
26,1
87,3
50,2
25,3
41,2
58,3
79,4
19,1
46,2
102,3
5,5
100,4
51,4
96,5
27,2
74,4
85,3
6,2
85,2
35,2
94,3
69,4
75,4
92,4
43,0
40,5
11,0
93,2
19,2
58,1
39,3
34,3
4,3
28,2
83,1
94,4
23,1
61,4
53,1
52,2
26,2
57,2
38,4
71,3
40,2
42,2
10,3
73,1
45,5
30,4
8,5
48,2
99,2
52,5
6,4
32,4
16,4
13,5
33,3
52,3
77,2
47,3
70,2
86,2
103,2
44,5
37,1
35,4
92,2
36,4
11,1
40,2
7,4
83,0
38,2
74,1
55,3
86,3
69,1
16,3
66,5
5,3
88,4
37,0
98,1
45,2
42,1
49,0
32,1
74,2
42,4
39,4
32,5
41,3
21,3
24,0
99,2
91,2
3,2
78,4
16,3
45,3
70,2
92,2
91,2
45,2
43,4
79,2
22,1
32,0
25,4
70,1
72,3
20,3
92,4
50,1
84,2
56,3
48,1
94,1
48,0
26,4
81,4
98,1
97,3
98,2
73,4
28,0
81,0
66,2
6,4
92,5
69,1
18,3
42,3
101,1
30,1
68,5
75,4
55,3
14,1
65,1
94,2
94,4
87,2
41,2
23,2
74,3
79,2
88,1
19,4
65,0
86,5
63,4
65,0
80,0
93,2
37,0
32,1
35,2
50,2
22,3
93,1
37,3
28,4
88,3
73,5
25,3
105,4
86,3
10,0
73,5
66,1
16,1
12,4
4,2
12,4
84,3
82,0
54,4
19,2
6,3
42,3
96,1
47,3
34,1
77,4
57,5
49,1
100,0
59,3
102,2
20,0
42,3
53,4
34,5
57,5
62,5
48,3
56,3
27,0
47,4
95,1
71,3
73,1
55,2
50,4
97,4
68,3
89,0
30,2
43,1
62,4
55,1
81,4
53,2
16,1
78,4
40,0
48,0
17,1
15,2
14,2
81,4
23,3
81,4
96,1
10,3
101,1
12,1
88,0
77,4
89,4
96,4
68,0
65,1
18,4
57,4
27,5
26,5
10,4
53,2
90,1
38,4
63,4
34,2
27,3
104,1
64,4
27,2
27,1
31,2
41,1
53,2
53,3
86,5
7,4
12,1
55,5
5,0
84,3
39,4
82,0
25,2
3,1
50,2
71,2
25,0
38,0
71,2
89,5
55,3
17,2
95,3
97,5
49,2
63,2
35,5
28,3
74,4
12,4
69,1
91,1
40,4
86,4
82,4
19,2
80,1
106,2
105,2
43,3
5,4
14,4
67,2
2,2
5,1
42,4
25,4
59,2
36,3
107,3
72,0
14,1
6,4
100,2
48,0
64,2
35,2
32,1
69,2
28,3
101,3
55,4
75,2
55,4
74,2
37,0
9,1
95,4
78,4
93,0
8,2
76,4
85,1
97,1
70,2
86,0
73,3
86,2
104,3
8,1
11,4
100,5
34,2
80,1
92,5
15,0
26,2
95,0
12,4
52,4
55,0
7,3
56,1
44,0
96,2
80,5
104,3
91,1
104,4
90,1
28,1
79,4
38,3
75,2
97,1
53,1
65,2
60,5
56,2
54,4
5,1
58,1
102,5
98,4
21,4
36,5
75,0
20,1
54,3
62,4
83,5
44,4
64,4
6,5
79,2
34,5
91,3
105,2
39,1
78,1
98,1
56,3
28,0
28,2
85,0
83,3
103,2
94,4
55,3
48,5
85,3
66,1
68,5
50,1
3,4
10,1
79,3
19,2
73,1
94,2
12,4
46,2
34,2
19,5
47,3
47,1
57,4
50,1
86,2
11,2
94,2
68,3
41,3
72,3
92,2
82,2
98,4
32,1
101,3
56,0
50,1
99,4
33,1
12,3
98,1
87,2
70,2
78,4
18,3
96,2
32,1
61,1
71,3
64,3
72,5
91,4
37,1
81,1
6,5
62,4
43,3
43,3
89,3
95,4
72,1
25,1
7,3
30,4
15,1
68,4
101,2
95,2
71,1
73,3
57,0
86,2
25,2
38,3
82,3
44,2
17,1
31,1
26,5
52,3
90,2
20,4
30,4
40,5
7,2
5,3
77,1
13,2
92,4
77,1
63,2
84,1
69,3
81,2
71,3
53,3
13,1
48,0
63,5
46,5
71,4
16,4
64,1
99,3
98,4
7,0
78,2
84,0
78,2
64,1
11,1
17,1
69,3
68,1
97,1
27,0
9,0
72,2
47,4
44,5
64,4
58,3
64,0
26,1
33,3
25,4
106,3
82,1
10,2
56,1
50,0
42,4
90,2
30,3
13,1
53,4
35,2
36,1
94,1
32,2
47,1
56,4
65,4
85,1
78,2
18,4
10,3
9,4
8,3
57,4
84,3
45,5
55,0
89,1
54,4
58,5
79,3
96,5
55,5
35,2
4,5
79,4
87,2
67,3
24,1
80,4
42,2
34,4
33,0
90,0
55,5
51,5
72,4
13,4
2,2
94,0
93,1
77,5
14,0
14,1
102,3
45,4
40,0
34,2
36,1
35,0
103,3
91,1
53,2
96,3
90,2
28,0
97,1
30,4
77,5
21,5
29,1
32,5
43,3
30,4
29,2
20,5
73,0
50,5
85,2
45,0
63,1
7,3
10,0
69,2
9,3
100,3
106,4
65,1
70,4
20,2
43,4
54,3
23,2
51,5
9,4
75,0
101,5
19,0
24,5
42,4
29,5
16,4
10,2
42,3
1,2
19,4
15,0
8,0
45,4
81,4
94,3
58,5
53,3
2,4
83,4
38,5
12,3
81,3
13,3
54,2
68,2
47,1
87,1
70,1
78,5
47,0
82,1
23,1
21,5
97,5
14,3
95,1
98,0
94,1
8,4
52,3
48,3
33,2
33,3
5,3
23,1
67,2
44,5
65,4
97,1
96,0
81,3
39,2
71,3
18,4
12,2
96,3
67,1
31,1
99,1
28,3
21,2
6,0
44,1
91,0
10,3
92,0
82,1
29,3
87,4
16,4
15,1
55,1
86,4
38,1
5,2
94,2
82,0
74,4
6,5
61,4
72,2
23,5
80,4
93,2
59,2
67,1
56,2
52,1
20,3
63,1
18,2
69,2
86,5
82,1
38,2
8,2
20,3
75,2
63,1
31,5
97,0
16,0
26,4
100,3
33,2
87,5
33,0
50,3
13,0
87,1
85,2
37,1
98,5
37,5
59,1
82,3
42,4
72,1
66,3
44,0
69,1
56,1
15,2
21,0
16,1
96,2
87,3
72,1
2,1
38,1
12,0
85,2
47,5
31,2
35,2
20,2
7,3
27,4
74,3
69,1
87,3
64,2
98,1
49,4
45,0
68,5
89,1
58,3
49,4
63,4
103,0
31,5
99,3
94,3
37,4
92,2
18,4
106,5
48,4
35,3
65,4
30,2
74,4
6,1
89,1
42,4
71,1
30,1
92,1
93,1
7,2
97,4
80,0
43,1
23,2
85,0
49,5
74,3
19,4
26,4
12,0
11,4
39,5
8,1
31,2
49,3
75,1
63,4
105,3
85,1
91,2
22,2
3,0
13,4
11,2
8,1
39,3
45,1
68,3
67,1
36,3
7,1
6,1
43,5
41,4
93,4
57,4
80,2
93,2
12,2
4,0
54,5
27,1
98,5
3,0
88,2
11,5
80,1
15,0
18,4
87,4
28,4
70,3
54,1
98,2
21,3
24,4
44,2
66,3
22,4
98,0
89,1
60,4
69,2
99,5
20,3
101,2
105,3
22,4
19,5
98,1
25,1
104,1
102,5
50,2
7,4
89,1
93,1
44,2
58,3
23,0
32,4
95,4
3,2
97,3
48,1
35,3
9,5
9,0
71,3
21,0
85,1
42,1
61,2
8,5
54,4
58,2
34,3
61,3
18,4
71,5
77,0
63,3
88,2
69,1
95,1
66,4
97,3
14,0
87,3
90,3
91,0
10,4
38,5
14,5
31,2
81,0
13,0
81,4
15,2
23,2
66,1
70,0
68,0
7,0
23,1
57,5
28,1
67,3
93,4
90,0
81,1
15,5
91,4
20,5
96,1
58,1
88,0
57,2
20,2
4,4
94,5
92,1
29,3
60,4
88,4
84,1
68,3
80,3
14,3
31,4
19,5
96,5
41,0
1,3
20,3
2,2
17,2
33,1
39,5
51,2
49,5
73,3
82,2
90,2
38,3
30,5
76,3
40,4
29,4
66,4
35,3
80,1
84,2
21,4
54,0
17,2
45,0
18,1
85,1
71,4
27,1
103,4
68,5
84,3
69,3
7,3
51,4
98,3
91,3
90,2
57,2
30,1
17,4
18,2
35,3
74,2
32,2
95,4
57,2
62,3
88,1
77,4
15,0
21,3
80,3
80,4
23,5
74,3
59,2
50,2
91,1
46,5
19,3
93,3
83,3
79,0
32,2
98,1
91,2
4,1
34,4
73,1
55,3
51,4
92,4
61,4
82,1
45,2
90,1
67,4
49,4
17,4
20,4
41,4
68,1
6,3
27,1
86,3
81,1
43,3
48,4
39,0
25,2
39,4
36,4
49,4
44,1
101,4
50,4
28,1
56,2
15,4
73,3
20,0
9,2
102,1
89,1
37,3
36,5
79,3
73,4
93,0
65,3
11,3
60,2
78,1
95,2
71,4
20,2
49,1
23,2
101,1
28,2
20,2
25,3
18,3
23,0
12,2
77,1
32,3
70,5
76,2
83,2
99,0
4,3
65,3
94,1
7,1
35,0
89,3
42,1
34,1
53,4
81,4
65,4
87,0
97,0
8,2
61,3
37,4
33,1
97,3
35,5
58,2
89,5
100,2
16,0
75,2
60,4
8,2
20,2
35,2
84,3
83,1
101,2
43,3
4,4
88,3
101,3
81,2
41,1
52,3
68,4
56,2
74,0
76,3
57,3
10,1
36,4
81,4
91,1
39,3
98,2
38,2
53,2
6,1
49,4
62,5
18,5
56,1
97,3
48,1
18,3
76,2
37,2
103,2
45,3
32,4
23,5
43,3
46,1
36,2
16,5
34,3
53,1
65,3
83,4
67,2
36,2
32,0
10,1
37,3
60,2
33,0
58,1
28,3
42,3
74,5
35,1
29,2
70,4
60,1
28,2
23,3
70,5
103,3
15,5
7,5
7,3
70,1
20,5
81,5
30,2
41,1
87,1
85,3
54,2
29,2
14,0
72,0
5,4
41,1
13,1
39,1
30,0
67,4
66,3
100,4
69,1
85,1
89,1
51,1
82,2
41,3
78,1
59,1
74,1
17,1
23,5
18,2
31,2
54,0
64,5
44,5
87,2
5,2
32,2
18,4
42,2
28,2
24,4
24,5
16,4
106,2
58,4
74,3
24,2
3,2
88,3
45,4
38,1
51,3
77,1
45,4
47,4
32,1
12,5
57,4
31,5
37,5
41,0
36,3
7,1
91,4
92,2
21,5
15,1
25,5
86,4
60,3
24,2
76,3
62,3
24,4
36,1
39,0
22,2
60,3
99,2
86,1
50,1
103,0
98,5
90,0
28,3
20,4
50,3
83,4
58,1
104,4
32,3
45,4
102,1
87,1
95,4
36,5
79,1
56,1
87,0
96,2
6,3
106,0
103,1
29,5
71,3
74,2
94,2
72,2
34,3
101,4
55,4
102,5
93,2
78,2
65,4
103,4
75,3
7,5
8,2
76,0
25,4
80,1
57,5
28,3
98,4
52,1
25,3
106,1
54,4
86,5
52,3
73,3
9,3
86,4
55,4
66,3
24,4
98,2
106,1
10,0
94,1
29,5
7,3
77,5
83,4
30,1
95,1
67,1
86,5
82,4
18,2
26,1
71,4
36,4
5,2
35,1
23,3
17,0
76,0
35,4
44,0
97,3
52,4
54,3
89,4
63,4
72,2
97,3
67,1
11,4
55,5
68,0
87,3
17,1
52,0
105,3
70,0
27,3
97,2
15,2
5,1
76,5
70,5
49,0
16,4
59,3
19,2
76,4
64,3
28,2
22,5
69,3
54,2
82,2
33,3
78,1
37,1
79,5
13,2
88,0
57,2
56,1
92,4
53,0
15,5
45,1
65,2
33,1
66,3
19,1
56,4
60,2
65,3
16,1
69,1
15,1
60,0
35,3
91,1
86,2
37,1
32,5
52,5
89,2
61,4
10,4
64,0
28,1
90,3
7,2
93,2
21,1
75,2
61,1
35,1
90,2
72,1
80,1
34,0
100,3
80,5
50,2
100,2
32,4
21,3
62,1
94,3
41,0
58,1
32,0
51,4
106,3
57,2
52,2
79,1
40,4
2,3
24,2
22,3
76,4
87,3
102,2
23,2
88,5
15,4
57,0
53,1
32,2
11,1
91,0
31,4
62,2
85,1
84,3
22,3
104,2
95,1
44,1
26,4
9,2
23,0
81,1
55,3
55,4
33,3
99,3
18,2
14,2
94,0
106,1
79,3
100,3
53,3
84,0
73,5
93,4
22,5
53,2
99,5
40,2
50,4
30,5
56,5
83,3
6,3
52,4
54,4
48,1
17,2
14,2
32,1
83,2
18,3
12,2
92,1
16,4
36,0
80,2
42,5
34,4
82,2
100,5
97,3
28,5
47,2
89,2
55,1
4,1
32,2
7,0
101,0
64,3
77,2
86,2
92,3
66,2
52,1
96,4
86,4
15,2
70,3
44,2
87,1
39,2
29,4
68,5
92,2
41,4
92,1
29,4
36,3
54,4
50,3
12,1
90,1
24,2
7,1
40,4
38,4
103,1
70,1
51,1
94,4
49,5
49,1
29,2
93,5
66,4
88,2
73,3
38,1
56,5
73,2
35,3
26,4
90,0
98,4
82,2
32,1
85,3
2,5
18,2
82,2
20,3
71,5
71,4
65,1
58,2
40,0
90,2
27,1
75,5
88,0
67,3
74,3
49,4
80,1
22,4
66,3
5,0
97,4
24,2
8,3
9,4
62,2
94,4
50,4
82,4
94,3
103,1
11,5
37,4
97,4
57,1
78,3
40,3
61,1
13,2
80,2
89,2
13,1
101,1
60,1
83,1
18,4
9,4
27,5
55,2
74,2
77,3
79,2
9,1
46,4
86,2
81,3
43,2
95,5
27,4
95,2
98,5
19,1
68,3
32,3
18,2
20,1
100,4
33,3
88,4
73,5
6,1
99,2
46,1
57,1
13,4
76,4
24,3
104,2
48,1
100,1
13,3
85,2
59,0
5,1
32,4
49,1
49,0
81,4
56,4
45,4
28,0
89,2
28,4
96,4
20,1
68,1
97,1
34,1
43,5
57,3
48,3
97,4
12,0
62,4
67,3
17,2
37,2
67,2
74,3
44,2
27,3
80,0
72,1
51,3
14,4
32,2
22,4
68,1
19,3
10,4
52,1
94,3
21,3
72,4
55,1
107,3
35,2
85,4
32,4
63,2
53,3
15,4
46,4
11,3
48,1
40,4
101,3
22,3
53,4
69,1
45,0
91,0
84,1
91,0
63,1
80,0
59,2
36,2
92,3
12,0
17,1
38,3
54,3
80,5
89,1
96,1
80,2
51,5
81,3
17,1
97,4
40,2
74,5
83,3
40,2
15,1
10,3
80,4
48,3
56,3
41,1
98,0
6,1
25,5
64,2
67,3
13,4
45,4
9,2
7,3
20,2
83,2
19,3
71,4
25,3
16,3
26,1
64,2
94,5
4,1
13,1
72,0
98,3
39,5
57,3
97,3
90,4
66,2
26,3
11,1
33,1
81,1
37,4
14,3
22,1
46,2
60,4
104,0
63,2
78,5
56,2
90,1
25,1
90,4
30,5
63,2
70,3
95,1
48,5
91,4
52,3
61,2
47,2
32,2
46,4
34,1
38,3
22,2
75,0
96,4
65,5
2,4
51,0
46,5
97,1
17,4
73,5
81,4
90,1
42,4
102,2
87,5
8,3
90,4
58,1
14,4
99,1
50,2
57,2
48,2
22,3
36,1
42,0
102,4
50,5
71,2
67,5
40,3
83,5
47,1
89,4
74,1
13,2
49,2
12,3
29,2
78,0
59,0
9,2
89,5
73,3
17,3
42,3
33,4
72,1
80,2
16,4
11,3
41,5
75,5
90,3
97,2
82,2
4,3
103,3
85,1
83,3
58,4
70,2
87,4
31,2
44,5
59,3
28,3
48,5
46,1
72,2
31,2
51,4
88,4
70,5
77,0
79,0
14,1
94,5
101,3
81,0
101,2
41,1
39,1
30,3
92,4
66,2
22,2
100,4
61,2
43,2
101,2
46,4
27,4
54,2
29,1
79,2
48,2
60,3
50,1
20,0
39,3
72,4
94,5
46,3
9,0
83,5
8,4
98,4
73,2
33,3
37,3
22,5
74,1
28,2
9,3
17,0
85,5
59,3
49,4
75,3
21,1
93,0
92,1
18,3
23,3
80,2
108,1
67,3
47,1
34,4
96,5
23,2
32,0
34,3
35,4
65,2
29,1
23,4
59,4
75,5
54,4
46,4
28,3
92,1
18,4
61,4
96,2
9,4
10,3
100,2
90,3
83,1
15,0
71,2
32,1
20,4
31,4
79,2
64,2
102,1
42,5
87,4
71,3
25,3
57,0
85,1
28,5
46,4
5,4
93,3
92,2
44,4
38,1
65,5
90,1
8,0
63,3
42,5
86,4
100,4
22,2
51,4
44,2
37,1
105,4
69,4
73,3
87,1
73,3
26,4
11,3
105,4
69,4
97,1
67,5
67,3
78,2
36,1
34,2
25,4
3,1
86,2
27,5
9,5
89,5
22,2
36,3
27,5
93,3
68,1
8,2
55,3
