X,Y
53,1
54,2
65,5
73,1
72,4
17,5
88,3
30,1
37,1
92,4
72,1
88,5
88,0
13,3
65,3
66,2
40,3
91,5
53,4
93,4
84,4
39,4
25,2
82,1
77,4
14,1
22,2
88,2
72,2
81,0
48,4
64,2
86,3
107,4
92,3
53,3
35,2
21,4
24,3
21,2
48,5
34,0
66,2
9,4
64,0
38,3
33,1
81,1
24,4
39,3
78,1
59,1
31,2
34,2
2,3
5,2
43,1
62,3
6,4
39,3
24,1
81,2
4,0
42,0
58,3
36,0
5,2
67,4
42,3
62,2
38,0
20,0
54,5
86,0
93,1
5,2
16,0
103,2
61,0
12,1
43,1
89,0
84,1
68,0
14,4
70,2
50,1
12,0
79,2
53,2
86,4
23,1
25,1
105,4
61,4
28,2
80,4
16,4
89,1
51,3
51,5
75,2
50,2
40,4
64,3
102,0
78,3
100,2
0,1
52,0
45,4
35,3
55,3
99,3
11,1
103,2
44,4
79,1
22,2
78,3
8,1
14,4
45,2
64,2
25,1
66,0
10,0
102,1
63,2
39,3
101,3
74,2
91,1
54,5
107,1
29,1
90,1
56,3
29,3
21,1
44,0
66,5
74,4
45,2
15,5
87,3
50,2
12,4
6,3
56,2
83,3
36,2
59,3
8,2
43,1
19,0
47,2
45,2
58,1
64,2
77,5
34,2
28,1
10,4
7,5
97,0
102,1
20,3
47,1
76,2
28,4
96,0
77,3
31,2
71,2
52,4
74,1
66,1
23,0
104,4
5,4
72,1
14,3
93,1
86,3
82,2
60,3
20,3
32,4
34,4
22,4
31,1
88,1
65,4
69,3
90,3
35,4
36,1
75,4
87,4
39,2
21,0
77,1
65,0
25,1
81,2
41,2
18,2
43,1
63,3
79,3
12,0
44,2
101,3
7,4
100,4
50,3
90,4
25,3
67,3
86,2
4,2
85,3
44,3
90,3
69,5
69,5
90,3
43,0
37,5
11,1
93,3
11,2
56,2
43,3
37,2
11,3
29,2
83,1
92,3
30,2
55,4
58,0
46,1
23,1
55,1
35,4
68,3
42,2
47,1
11,3
73,0
41,4
25,3
4,4
52,3
92,3
52,5
3,4
38,5
18,3
10,5
27,4
47,3
78,3
42,4
67,2
85,1
102,2
52,4
41,0
34,3
88,2
38,4
10,2
41,2
6,3
76,0
34,3
78,0
61,4
83,3
66,2
13,2
69,4
10,2
90,3
36,0
97,1
43,1
45,1
54,1
31,1
69,2
44,3
34,4
30,4
39,3
20,4
17,1
94,1
88,2
8,3
71,4
12,3
45,3
70,2
93,2
87,2
43,3
39,4
77,2
29,1
36,1
22,5
79,1
77,4
27,3
92,5
48,2
87,3
49,3
46,0
94,1
48,1
22,4
82,5
95,1
101,3
97,3
82,4
34,1
87,0
61,3
8,5
95,5
66,1
20,4
36,4
94,0
26,1
64,5
71,5
57,3
14,0
58,1
93,1
101,5
93,3
39,3
21,2
78,2
77,2
90,0
15,5
66,0
90,5
62,3
64,1
78,1
94,2
39,0
29,0
40,2
48,1
14,2
87,1
34,3
21,3
82,2
68,4
29,4
105,4
89,4
12,0
78,4
64,0
14,1
8,4
5,3
13,4
81,3
82,1
54,4
16,3
4,3
48,4
99,2
48,2
35,2
75,4
52,5
56,2
93,1
56,2
99,2
22,1
38,3
55,4
37,4
59,4
65,5
49,2
57,2
18,0
45,4
95,2
67,3
74,2
59,2
48,4
100,4
59,2
85,0
34,3
41,0
65,4
54,1
79,3
47,3
17,0
79,4
44,1
41,0
8,2
16,1
9,1
82,4
26,3
82,3
98,1
11,3
103,1
15,1
89,0
80,3
85,5
94,5
69,0
68,1
24,4
64,4
29,4
31,5
10,3
50,2
88,1
39,3
63,5
30,1
27,3
98,1
59,3
32,2
29,2
33,1
40,1
60,2
51,2
86,5
13,3
11,2
59,4
2,1
91,4
39,4
90,0
24,3
5,1
43,1
73,2
22,1
44,0
69,2
88,4
50,3
10,3
96,4
98,4
52,2
67,2
38,5
29,2
75,3
18,4
68,1
95,1
39,4
83,5
83,3
23,2
74,0
106,2
106,2
48,4
8,3
19,4
62,3
6,2
2,0
48,4
29,5
67,1
43,3
102,3
75,1
12,2
6,5
107,2
45,1
67,2
35,2
32,2
68,3
31,3
98,3
60,4
76,3
60,3
71,3
38,1
15,0
98,4
79,4
87,1
10,1
72,3
94,2
95,1
75,1
93,1
79,4
88,3
96,3
8,1
6,3
98,5
38,3
82,1
91,5
11,0
21,2
98,1
11,3
49,4
48,1
5,3
56,1
40,1
90,3
74,5
107,3
87,1
100,3
87,1
34,1
79,5
35,3
79,3
99,0
44,1
62,2
58,4
56,2
45,4
8,2
63,1
96,4
92,3
21,5
35,5
72,1
28,2
46,2
57,4
88,4
37,5
67,3
9,5
77,3
33,4
93,3
99,2
44,2
77,1
92,0
58,4
30,1
25,3
77,0
83,3
101,1
99,5
56,3
53,5
88,3
68,2
67,4
51,1
7,4
18,1
81,2
16,2
76,1
99,2
11,3
49,3
30,3
21,4
47,3
40,0
53,3
43,1
90,2
10,1
92,2
72,3
42,3
71,3
98,3
82,1
96,4
35,1
101,3
59,1
55,1
102,4
38,2
17,3
102,2
89,1
71,2
79,4
19,3
97,2
33,0
63,2
68,2
69,2
72,5
97,5
39,1
86,1
10,4
63,4
37,3
46,3
84,3
89,4
73,1
24,1
11,2
34,4
7,1
73,5
93,3
99,2
77,0
75,2
55,1
78,3
24,2
34,3
84,4
39,1
15,1
25,0
28,4
50,4
86,1
17,4
31,5
40,5
4,1
6,4
70,2
18,2
96,4
79,0
56,2
82,1
70,3
74,3
74,3
47,3
5,1
55,1
61,4
50,5
72,5
19,5
63,1
95,2
96,3
9,1
84,3
90,1
72,2
63,2
12,2
19,1
74,3
67,2
95,1
25,0
6,0
72,1
41,4
44,5
58,3
51,3
57,1
26,1
33,4
27,5
104,3
83,0
11,3
54,1
52,0
35,3
90,2
33,4
12,1
53,4
39,2
37,1
96,0
27,1
47,2
59,3
65,3
81,1
81,2
18,3
12,3
15,4
11,4
52,5
77,3
42,4
56,0
88,2
52,4
50,4
71,3
91,5
50,4
33,2
5,4
80,4
91,2
73,3
22,0
86,4
48,1
36,4
35,0
95,0
56,4
49,4
66,5
12,4
8,1
97,1
97,1
68,4
14,0
21,1
106,2
37,3
46,1
40,3
37,1
34,0
107,4
93,0
54,2
95,3
84,2
27,1
97,2
37,3
81,4
19,5
25,0
30,4
43,3
33,4
33,2
18,4
76,1
44,4
89,2
46,0
63,1
3,2
14,0
69,1
12,2
94,3
99,5
60,1
76,5
21,2
40,3
52,4
22,2
49,5
4,4
75,0
106,5
19,1
22,4
38,3
28,5
20,4
9,1
38,4
1,2
18,5
8,0
12,1
43,4
80,4
88,3
51,4
59,4
5,3
81,5
37,4
17,3
80,4
6,3
54,3
73,2
45,0
85,2
64,0
84,4
48,0
84,1
29,1
21,4
89,5
16,2
97,1
101,0
87,2
8,4
48,4
49,3
26,2
38,3
6,3
24,1
69,2
42,5
61,4
98,1
102,0
80,3
34,1
68,2
10,5
20,3
94,3
68,1
35,0
92,1
23,3
22,2
12,0
38,1
83,1
11,3
99,0
83,1
27,2
88,4
13,4
15,1
56,2
80,3
33,2
3,2
90,2
88,1
75,4
6,4
67,4
72,2
19,4
75,4
93,2
59,3
69,1
65,2
49,0
26,4
60,2
13,2
69,1
87,5
78,2
35,2
6,2
25,2
78,2
62,1
25,4
99,1
8,1
27,4
102,3
38,2
81,4
30,0
49,2
11,0
89,2
81,2
36,1
96,5
37,5
60,2
89,3
38,5
71,1
65,3
42,0
70,1
58,1
13,2
20,1
14,0
100,2
84,3
74,1
7,1
38,0
8,1
83,1
42,5
29,2
30,1
19,3
12,2
25,3
77,3
68,1
94,3
65,1
98,1
50,4
45,1
66,5
84,1
57,2
44,4
63,4
101,1
38,5
98,4
101,2
40,4
92,2
22,5
107,5
41,5
36,3
71,5
25,3
75,5
8,0
90,0
44,4
72,0
31,0
96,1
94,1
11,3
90,5
84,0
43,0
18,1
88,1
52,5
75,3
25,4
27,4
17,0
20,4
38,4
11,0
31,2
54,2
77,1
60,4
100,4
89,2
90,3
25,3
7,0
11,4
17,3
12,0
46,3
47,2
74,3
62,2
43,3
10,1
9,1
41,5
41,5
91,3
54,4
85,2
85,1
18,1
6,1
55,4
29,1
98,5
3,0
86,2
5,5
85,1
12,0
18,4
87,4
35,4
73,3
51,2
103,2
24,2
23,4
49,2
65,3
22,4
95,0
89,1
64,4
76,2
105,5
19,3
104,1
97,2
22,5
12,4
97,2
27,0
99,0
104,5
46,3
13,3
94,1
96,1
45,2
55,3
21,1
31,5
92,4
3,2
90,4
51,1
30,3
11,5
12,0
77,4
17,0
78,1
36,0
61,2
13,5
55,5
57,3
31,3
64,3
13,3
74,4
79,0
57,3
92,2
73,2
93,2
62,4
96,3
16,1
81,3
85,3
90,0
5,4
44,5
8,4
33,2
86,1
12,0
75,4
19,2
22,3
61,1
65,0
61,0
6,1
18,2
55,5
29,1
72,4
91,5
93,1
74,1
15,4
85,3
16,5
101,1
52,1
88,1
57,2
23,2
8,4
97,5
87,1
34,3
58,5
91,4
81,1
71,2
80,3
14,3
28,4
18,5
99,5
37,0
9,2
18,3
1,3
24,1
37,2
41,5
52,2
41,4
76,4
81,3
84,2
37,4
27,4
77,3
38,4
26,4
67,4
31,2
86,0
92,2
24,5
55,1
18,3
54,0
19,2
84,0
72,4
30,0
101,4
74,4
86,3
67,3
4,3
56,5
105,4
90,3
87,2
57,2
22,1
23,3
15,2
30,2
71,3
30,2
88,3
58,2
58,2
92,1
77,5
13,0
25,2
82,4
78,5
23,5
75,4
64,3
47,3
99,0
45,4
19,3
87,3
79,3
84,0
30,3
102,1
89,3
11,1
28,4
66,2
52,3
50,4
92,4
62,5
80,1
44,1
96,0
69,5
52,4
25,4
28,4
45,4
66,1
8,4
24,1
86,2
79,0
43,2
44,5
43,1
23,1
35,4
33,3
47,3
44,1
108,3
46,4
29,0
49,3
10,3
71,3
24,0
9,1
97,1
92,2
35,4
34,5
79,2
73,4
94,0
69,3
9,3
58,2
77,1
96,3
69,3
22,3
43,0
22,1
100,1
26,3
20,1
24,2
12,4
21,0
8,2
75,1
32,3
74,4
75,2
87,2
102,1
13,4
64,3
99,0
11,0
41,1
84,3
42,0
33,1
60,4
87,5
60,4
93,1
101,1
14,2
62,3
31,4
35,2
95,3
37,4
65,2
86,5
100,1
20,0
75,1
62,5
14,1
20,2
36,1
87,2
75,1
100,2
43,2
8,4
84,3
100,3
78,3
40,1
54,4
65,5
58,3
68,0
79,3
66,3
6,0
40,3
83,4
90,0
38,3
102,3
38,2
53,1
5,0
57,5
57,5
15,4
51,2
98,3
52,2
17,3
77,1
45,3
102,3
44,3
33,4
26,5
42,3
48,1
42,3
19,4
35,3
51,0
66,4
85,4
73,2
31,2
30,0
10,0
41,3
60,3
36,0
60,0
30,2
47,2
75,5
38,1
38,1
66,5
63,1
25,1
16,3
70,5
100,4
16,5
5,4
5,2
74,1
25,5
82,4
38,3
46,1
94,1
84,3
52,2
34,1
15,0
69,0
1,4
37,1
10,1
41,0
30,1
60,4
75,2
95,4
69,2
86,1
84,0
49,1
86,1
44,3
73,1
59,1
76,2
12,2
17,4
19,2
32,1
57,1
65,5
48,4
90,1
11,2
38,2
22,4
38,1
22,3
21,4
28,5
20,4
107,1
64,4
70,4
29,1
9,1
86,4
51,4
46,2
47,3
83,1
41,5
42,5
28,1
6,5
59,3
29,5
45,5
36,1
36,2
15,0
90,4
93,2
21,5
15,2
27,5
84,4
57,4
18,2
75,3
60,3
31,4
40,2
39,0
23,2
57,3
95,2
88,0
52,1
101,0
103,5
91,0
25,3
19,3
48,3
88,3
64,1
107,3
36,4
45,5
98,1
84,1
89,5
34,4
78,1
50,1
90,0
99,2
8,3
97,0
103,2
28,5
71,4
72,1
89,2
81,2
41,3
108,3
52,4
101,5
95,2
71,3
71,3
106,3
79,3
9,4
5,2
74,1
32,4
86,1
51,5
34,3
96,3
45,1
25,3
102,0
46,4
82,4
51,4
75,3
11,4
84,5
49,5
69,2
23,4
104,1
106,1
10,0
87,0
31,5
11,4
78,4
81,4
33,1
101,2
65,2
86,5
83,5
14,2
21,2
70,4
38,3
4,2
36,1
24,3
21,0
79,0
32,3
44,0
97,2
51,3
55,4
80,4
60,4
71,2
88,4
67,1
8,4
51,4
62,0
87,3
26,0
51,0
105,3
65,1
31,3
97,1
13,3
10,1
79,5
66,4
42,1
23,4
66,3
25,1
73,5
61,3
33,3
17,4
68,2
59,3
85,3
29,3
79,1
31,2
79,5
13,3
87,1
56,3
57,2
91,4
61,1
10,5
44,2
62,2
38,2
60,3
15,1
54,5
61,3
66,2
15,2
71,1
21,0
61,1
34,3
92,2
78,3
42,0
36,4
51,5
89,1
55,5
8,3
72,1
27,0
84,4
14,2
88,2
18,1
74,2
60,1
37,1
83,2
72,0
79,0
35,0
94,4
82,4
50,3
105,2
40,3
17,3
68,1
87,4
34,0
59,2
34,1
43,3
105,3
57,1
47,2
72,1
40,4
2,2
20,2
18,2
71,3
89,4
96,2
26,1
86,5
13,4
62,0
56,0
30,1
5,1
96,0
26,5
69,2
83,1
83,3
26,3
104,1
92,2
39,1
26,5
6,2
24,0
81,1
53,2
55,5
38,4
99,3
26,3
12,3
91,1
101,0
71,3
94,4
51,2
88,0
74,5
92,4
18,4
49,2
97,4
43,1
50,5
32,5
54,5
81,4
6,4
57,4
48,5
42,1
16,2
18,1
29,1
86,2
22,3
12,2
92,1
23,4
29,1
84,3
43,5
32,3
81,2
98,4
98,2
30,4
50,1
84,3
62,0
7,0
32,1
3,1
104,1
60,2
70,1
88,3
88,2
66,2
51,2
89,5
83,3
16,2
71,2
39,3
83,1
31,2
36,4
64,4
85,2
46,3
93,1
38,4
35,2
60,5
48,3
11,2
89,0
18,3
2,1
44,5
45,3
104,0
72,1
50,1
