X,Y
50,0
50,2
68,4
70,0
75,4
13,4
91,3
25,0
43,1
87,4
72,0
94,5
89,1
15,2
61,3
71,1
40,3
92,5
53,5
93,3
88,3
43,4
32,2
85,0
74,4
15,1
22,2
89,1
77,2
85,1
50,4
67,1
85,3
108,3
95,4
58,4
30,2
23,5
22,3
18,2
45,4
33,1
68,3
18,4
58,1
32,2
38,1
83,1
26,3
42,4
79,1
63,1
37,2
37,2
7,2
7,2
44,2
53,3
9,3
47,3
23,1
82,1
11,0
50,1
60,4
38,1
5,1
68,4
42,2
61,2
41,0
12,1
49,5
86,1
93,0
6,1
21,1
105,3
58,1
20,1
49,1
92,1
82,1
70,0
10,5
75,1
54,1
12,0
85,2
53,2
84,3
23,1
29,2
108,4
59,3
32,2
83,4
15,5
91,1
49,4
58,4
71,1
44,2
43,3
69,4
95,1
74,3
99,2
1,1
57,1
39,4
40,4
54,2
95,3
6,1
102,3
44,3
85,0
30,2
77,3
5,2
14,5
44,2
65,2
30,1
59,1
8,1
103,1
68,3
38,2
98,3
75,2
86,1
52,5
106,1
27,0
84,1
52,3
28,3
16,1
50,0
60,5
70,4
38,3
12,4
91,4
46,1
12,4
9,4
51,2
86,2
41,2
60,3
5,3
47,2
20,1
52,3
49,1
63,2
67,3
84,5
37,1
32,0
9,4
11,5
98,1
106,1
17,2
44,1
77,3
28,5
98,0
77,3
29,2
69,2
56,5
71,0
64,2
15,0
98,5
7,5
73,1
11,3
90,2
79,3
79,3
56,3
19,3
28,5
36,4
28,4
28,0
85,0
69,5
64,3
89,4
40,5
41,2
74,4
88,3
35,2
22,0
76,2
59,1
27,1
84,2
43,2
25,3
43,1
61,3
88,3
18,1
45,2
93,3
6,4
99,3
48,3
94,5
27,3
69,4
88,3
10,1
79,3
37,2
94,2
67,5
77,4
92,4
45,1
34,5
17,1
87,2
19,2
54,1
45,3
29,2
8,3
30,2
92,2
91,3
30,2
56,4
53,0
51,2
28,2
57,2
37,4
74,4
38,2
42,1
11,3
78,0
44,5
25,4
10,5
48,3
93,3
57,4
4,3
34,4
15,3
17,5
34,4
51,3
78,2
45,3
62,2
93,1
105,1
48,5
40,0
43,3
88,1
42,3
14,2
38,3
2,4
80,1
42,3
71,0
61,4
88,2
66,2
12,3
69,5
3,2
86,3
37,0
95,0
46,1
44,0
56,1
32,1
70,1
36,4
37,4
35,4
38,3
25,3
18,0
96,2
90,2
5,3
70,5
13,3
47,3
67,1
91,1
90,2
40,2
48,4
75,2
29,1
36,0
17,4
76,0
74,3
18,3
92,5
51,1
85,2
50,2
41,0
94,0
46,0
25,4
81,4
96,1
97,4
99,3
82,4
30,1
81,0
65,3
2,4
86,5
71,1
17,3
36,4
98,0
28,1
70,4
68,4
55,4
13,0
64,1
100,1
102,5
87,2
39,3
28,2
77,2
73,3
91,0
13,4
59,0
88,5
60,3
70,1
80,0
96,2
43,0
32,0
36,1
49,1
18,2
87,1
37,3
26,4
88,3
70,4
29,3
100,5
86,3
8,0
78,5
69,1
14,1
10,3
6,2
15,5
80,3
83,1
61,3
20,2
8,3
46,3
98,1
50,2
35,1
79,3
60,4
49,1
91,0
56,3
101,2
25,1
35,2
52,4
30,4
60,5
59,5
45,2
57,3
20,0
48,5
88,2
68,3
76,1
59,2
53,4
98,3
68,3
86,1
29,2
36,0
58,5
54,1
75,4
53,3
21,0
73,4
44,1
40,0
16,1
16,2
16,1
86,5
25,3
79,4
97,0
12,3
105,1
11,1
86,1
71,3
91,5
92,5
66,1
67,0
22,4
62,4
24,4
33,4
8,3
55,1
94,1
31,3
56,4
31,2
24,4
105,0
59,3
27,3
32,2
31,2
39,1
61,2
60,2
95,5
8,4
16,1
63,5
2,1
90,4
43,4
89,0
22,2
12,2
49,2
65,1
25,0
36,1
71,2
89,5
51,4
14,3
94,4
98,5
46,2
71,3
32,5
24,3
73,3
14,4
67,1
98,1
42,5
84,4
80,3
23,2
82,1
99,3
97,2
46,3
5,3
18,4
66,2
6,3
6,0
46,3
29,4
64,1
36,3
108,4
78,0
11,1
8,5
99,2
42,1
60,3
39,1
34,2
71,2
31,3
96,3
59,5
79,3
59,3
72,2
35,0
9,0
100,4
79,4
84,0
14,2
73,3
93,1
96,2
70,1
92,1
73,3
84,3
98,3
6,1
6,4
100,5
31,2
79,2
88,4
7,1
24,2
94,1
17,3
50,5
52,1
7,2
53,1
45,1
94,3
75,5
102,3
91,2
99,3
89,0
31,1
82,5
40,2
71,3
100,1
51,2
61,2
58,5
50,3
53,3
6,2
63,1
94,5
92,4
19,4
43,5
74,0
26,1
53,2
66,4
81,4
40,5
64,3
5,4
84,3
37,4
95,3
100,1
36,2
73,1
95,0
55,3
35,1
28,2
81,0
83,4
107,1
91,5
60,4
49,5
84,4
68,1
63,5
56,0
9,3
15,0
77,3
14,1
73,1
94,1
14,3
46,3
34,3
23,5
48,3
47,0
55,3
49,1
86,2
11,2
99,2
72,4
46,4
71,2
98,3
86,1
95,4
36,1
93,4
56,1
46,0
96,3
38,2
13,3
103,1
80,1
67,2
79,4
17,2
90,3
35,0
56,2
70,3
70,3
70,4
96,4
36,2
79,1
11,5
63,5
46,2
48,2
89,3
94,4
77,2
21,1
14,2
29,4
13,1
75,5
93,2
98,1
74,1
75,3
56,1
80,2
22,2
31,4
87,3
44,2
13,2
27,0
22,5
48,3
91,2
24,5
27,4
43,5
9,1
8,4
72,2
21,1
96,4
79,1
56,3
85,1
62,4
74,2
77,3
45,4
10,1
55,1
62,4
45,4
74,4
15,4
64,2
95,2
97,3
11,0
80,3
85,1
69,2
60,1
8,1
18,2
74,3
65,1
103,0
30,1
9,1
73,2
46,3
36,5
62,4
56,4
55,0
33,1
36,3
21,5
105,3
80,1
10,2
59,1
49,1
35,4
82,3
38,4
17,2
49,5
41,2
40,1
91,0
26,1
48,2
55,3
68,4
76,0
76,2
27,3
4,3
11,3
6,4
54,5
78,4
39,5
48,0
91,1
57,5
51,4
77,3
98,5
56,4
31,2
10,5
79,4
86,2
65,2
24,0
80,4
48,1
31,4
34,0
91,0
53,5
52,5
74,5
16,4
4,1
93,1
98,1
69,4
17,1
12,1
98,2
42,4
47,1
37,3
34,1
26,1
107,3
91,0
53,3
95,3
82,1
25,0
98,1
37,4
76,4
18,4
31,1
28,5
42,4
28,4
33,1
18,4
68,0
53,4
87,1
52,0
54,2
7,2
11,1
76,1
6,3
99,2
106,5
59,1
74,4
20,2
38,4
54,4
20,2
49,5
0,5
69,1
98,4
14,1
16,4
36,3
24,4
20,4
8,1
47,3
5,2
14,5
10,1
9,0
45,5
81,4
88,3
53,4
58,3
4,4
77,4
31,5
9,3
80,3
8,2
58,3
72,2
51,0
80,1
62,0
83,4
53,0
85,2
24,1
25,5
93,5
17,2
102,1
101,1
86,2
12,3
51,3
41,3
30,3
32,4
5,3
22,1
70,1
38,4
66,4
96,2
101,1
82,3
40,1
65,2
18,4
19,3
97,2
67,1
32,0
92,1
23,3
20,2
12,0
41,1
90,0
12,3
95,0
79,1
28,3
89,4
19,5
13,1
55,1
81,4
36,1
2,3
96,1
87,0
83,5
6,4
70,5
72,1
22,5
82,4
84,2
64,3
69,0
60,1
56,1
26,3
63,1
15,1
67,1
86,5
84,2
42,1
6,1
25,2
75,2
68,1
29,5
93,0
9,1
30,4
99,3
30,3
81,4
35,0
52,3
16,1
91,1
81,2
34,1
96,4
36,5
55,1
90,3
43,5
78,0
60,4
37,0
77,2
57,1
21,2
19,1
15,0
100,2
84,3
73,1
10,1
37,1
10,1
81,2
40,4
25,3
35,2
26,2
12,3
27,4
78,4
73,2
87,3
69,2
98,1
42,4
48,1
62,5
84,2
58,3
40,5
68,4
101,0
37,4
106,4
101,3
45,5
92,2
21,5
99,4
46,4
38,4
73,4
31,2
81,4
1,0
90,1
38,3
70,0
30,0
89,1
95,0
12,2
89,4
82,1
49,0
18,2
88,1
43,4
72,3
22,4
29,5
12,1
14,4
38,4
9,1
27,3
55,2
80,1
60,5
101,3
91,2
89,3
30,2
9,1
15,3
11,2
7,1
39,2
46,1
74,3
59,1
38,4
8,1
12,1
39,5
43,4
88,4
51,4
83,2
86,2
12,1
8,1
56,4
26,2
98,5
6,0
89,2
10,5
77,0
16,1
13,5
90,5
29,5
71,4
47,1
106,3
25,3
25,5
49,1
61,3
26,3
89,0
94,1
60,3
77,2
104,4
11,3
106,1
99,3
27,4
13,5
99,1
34,0
103,0
97,4
46,3
6,4
89,1
96,0
44,2
53,2
20,0
27,4
95,4
12,2
99,4
50,1
30,3
7,5
6,1
73,3
22,1
82,2
44,0
55,3
11,5
51,4
51,2
30,4
60,3
13,4
71,5
77,1
60,3
92,1
74,2
92,2
66,5
99,4
17,1
85,2
85,4
98,0
11,5
41,5
11,5
32,3
87,1
13,1
74,4
18,3
20,2
62,2
66,0
61,1
1,0
27,2
61,5
34,1
65,4
89,5
97,0
76,0
16,5
83,3
13,5
97,1
53,1
83,0
56,2
19,2
12,3
89,4
88,0
29,3
66,5
91,5
86,1
67,3
83,2
15,3
31,3
18,5
98,5
36,1
4,2
17,3
3,3
24,2
42,2
33,4
47,1
43,5
72,4
79,2
89,2
33,3
29,4
75,3
31,4
27,4
73,4
33,3
84,1
88,3
22,4
57,1
20,3
47,1
15,2
83,1
77,4
22,0
98,5
67,5
88,2
67,2
9,2
54,4
105,4
91,4
86,1
64,1
30,1
16,4
23,1
35,3
78,3
31,2
91,3
63,1
63,3
96,0
82,5
17,0
18,2
86,3
86,4
20,4
79,4
58,3
53,3
91,1
48,4
21,3
90,2
84,2
84,0
35,2
100,2
87,2
12,1
32,4
69,1
55,4
51,5
93,4
60,4
80,0
41,2
99,1
68,4
47,4
17,4
26,5
45,5
72,2
8,4
28,1
83,2
81,0
38,2
45,5
46,0
28,1
34,4
41,3
42,3
46,2
108,3
46,4
34,1
50,2
19,3
71,2
25,0
11,1
97,1
87,2
31,3
39,5
75,2
72,5
97,0
68,3
11,4
55,2
81,1
94,3
70,3
25,2
48,0
21,2
96,1
32,3
24,2
23,3
11,4
18,0
4,2
77,0
31,3
69,4
71,2
89,2
100,0
8,3
67,4
97,1
9,1
32,1
85,2
41,0
34,1
51,4
85,5
62,4
89,0
98,0
16,2
59,4
37,4
34,1
96,3
43,5
60,1
81,4
94,1
25,0
78,2
59,4
9,2
15,2
41,2
92,2
83,0
97,2
41,2
9,3
89,4
93,4
79,3
37,0
49,3
66,4
55,2
68,1
85,2
57,4
8,0
40,3
86,4
89,1
37,4
96,3
39,2
51,1
1,1
55,5
65,4
16,4
58,2
101,3
56,2
12,3
71,1
38,3
108,2
38,3
39,5
26,4
47,3
53,1
44,3
19,5
37,4
55,1
69,4
87,4
68,1
32,1
32,0
5,0
38,2
59,2
33,0
63,0
26,2
45,3
80,4
37,1
35,1
66,5
64,0
29,1
16,3
73,4
99,3
18,4
9,4
4,2
67,0
22,4
83,4
35,3
43,0
93,2
85,2
54,2
26,2
18,1
65,0
2,5
36,1
17,0
41,1
37,1
67,3
71,3
92,5
67,2
82,1
85,0
53,1
81,2
42,3
73,0
53,0
74,2
9,2
17,5
18,2
34,2
55,1
64,5
42,5
90,2
5,1
30,2
20,4
41,2
22,3
19,3
25,5
19,5
107,2
65,4
71,3
25,1
5,2
87,4
53,3
43,2
50,2
81,2
40,4
42,5
34,1
7,5
52,3
30,5
38,4
44,1
34,3
16,0
88,3
92,3
21,4
17,2
20,5
82,5
56,4
23,2
71,3
64,3
32,4
41,2
45,0
20,1
58,3
93,1
85,1
49,2
99,1
96,4
93,1
25,3
22,4
45,3
90,3
59,1
107,3
32,4
48,4
100,2
88,2
87,4
32,4
86,2
52,1
92,1
98,2
7,3
98,0
101,2
29,4
70,4
68,2
92,2
80,2
42,3
103,3
49,4
108,5
98,3
75,3
74,4
104,4
76,4
6,5
10,2
74,1
29,4
77,1
58,4
27,2
103,4
50,1
27,4
99,1
52,5
81,4
44,3
75,3
17,3
91,4
51,5
67,2
29,3
102,1
106,2
14,0
93,0
24,5
4,4
71,4
79,5
32,2
104,2
73,2
89,4
85,5
16,3
28,1
77,4
35,3
2,2
28,2
21,3
16,1
77,1
37,3
42,1
101,3
51,3
52,3
82,3
62,5
64,1
96,3
60,1
8,5
51,4
63,0
89,2
20,0
50,0
96,3
62,1
26,3
103,1
16,3
6,1
76,5
68,4
48,0
25,4
60,2
18,2
70,5
62,4
32,3
16,4
67,3
58,2
81,3
32,4
74,2
35,2
80,5
8,2
88,1
64,2
59,1
86,4
53,0
19,4
49,1
64,3
34,2
64,4
19,1
50,5
64,2
72,3
8,2
77,1
16,0
53,1
33,4
91,1
82,3
40,0
37,5
55,4
90,2
55,4
10,3
70,1
27,1
84,3
13,2
88,1
21,2
74,2
59,1
36,1
87,3
72,1
80,1
38,1
100,4
77,4
48,2
104,2
35,3
22,4
67,0
96,3
33,0
64,2
32,0
49,3
99,3
53,2
54,1
73,0
44,4
5,2
26,3
24,3
74,3
89,3
93,3
24,1
84,5
9,4
58,0
54,0
27,1
4,2
90,0
28,4
64,1
89,1
84,4
26,3
104,1
100,2
36,0
25,5
8,3
22,0
78,1
58,2
50,4
35,4
98,3
27,2
21,2
97,1
107,0
71,2
99,4
53,2
83,0
68,5
89,4
18,4
47,1
93,4
37,1
54,4
27,5
54,5
85,3
7,3
56,4
51,5
43,1
16,3
19,1
27,1
81,2
14,3
12,2
88,1
24,4
29,1
85,2
44,4
33,3
81,3
102,5
97,2
26,5
45,1
88,2
63,1
11,1
25,1
2,0
97,0
64,3
74,2
90,2
93,3
67,2
55,2
92,4
83,4
20,1
71,2
44,3
87,1
36,2
32,4
65,5
92,1
44,3
93,2
38,5
31,3
54,4
42,4
16,1
93,0
20,3
4,1
48,4
40,4
104,0
68,2
53,0
93,4
47,4
57,1
28,3
94,5
74,4
86,2
67,3
36,2
59,4
72,2
40,2
31,4
85,1
90,3
84,3
35,2
90,4
4,4
12,3
84,3
19,3
69,5
70,4
69,0
55,2
40,1
89,2
25,2
72,5
86,0
71,3
72,2
45,3
85,2
23,3
64,2
12,0
97,4
30,2
8,3
12,5
71,3
99,4
45,3
83,4
92,3
95,1
16,4
36,3
91,5
49,1
80,3
41,2
65,1
13,2
81,2
95,3
14,0
103,2
66,1
80,1
20,4
9,4
23,5
59,3
69,1
71,2
74,3
13,1
48,3
79,1
82,3
44,2
94,5
31,5
98,2
95,5
24,2
62,3
38,3
12,1
15,1
101,4
28,4
90,3
80,4
4,0
107,1
48,1
64,2
14,4
82,4
29,3
103,1
45,1
99,2
21,3
85,1
60,0
10,0
23,5
50,1
57,0
83,3
59,3
48,4
28,0
81,3
23,3
99,3
21,2
69,1
97,1
29,2
40,5
54,2
49,3
102,5
17,1
61,3
69,3
16,2
34,2
72,2
65,3
39,2
28,2
82,1
78,1
54,2
20,3
30,1
24,5
68,0
18,4
14,3
55,2
92,4
21,4
80,5
48,1
100,2
43,1
81,4
28,4
62,2
62,3
19,5
54,3
13,3
55,0
47,4
95,3
26,3
56,3
73,1
49,0
85,0
86,2
98,0
58,1
78,0
57,2
34,2
99,2
19,0
19,2
40,3
51,3
81,4
90,1
98,2
83,2
54,4
74,2
13,2
99,4
43,2
81,5
81,2
41,1
10,0
10,4
84,3
46,4
58,4
42,1
93,0
9,1
16,4
69,2
73,3
13,5
47,4
5,2
6,3
22,1
89,1
16,2
77,3
26,4
19,2
25,2
63,1
95,4
11,1
8,0
74,1
94,2
46,5
52,2
101,3
93,4
71,2
26,3
12,1
35,0
80,1
45,5
10,3
27,1
47,2
59,3
99,0
57,2
73,4
54,3
85,2
25,0
83,4
33,4
66,2
73,2
93,2
46,5
96,4
59,2
66,1
47,1
31,3
50,4
37,1
32,4
22,3
73,1
100,4
62,5
8,3
50,1
49,4
90,2
17,5
76,4
80,3
91,2
41,3
100,1
87,5
5,3
85,4
65,2
13,5
96,1
51,3
61,2
55,1
24,2
37,1
39,0
102,4
45,4
72,2
65,5
38,3
88,4
44,1
89,5
71,2
15,2
56,1
13,4
29,2
77,1
62,0
12,2
87,5
73,3
10,3
45,3
29,5
70,1
82,1
20,5
4,4
39,4
78,5
94,2
96,1
90,2
12,2
99,2
86,2
91,4
59,4
67,3
86,3
34,1
38,5
54,3
34,4
43,5
47,0
72,3
35,2
52,4
89,5
70,5
80,0
79,0
18,0
94,5
108,4
81,1
101,2
43,0
38,2
27,3
97,5
62,2
30,3
105,4
61,3
44,1
101,3
43,4
26,5
59,2
29,1
78,2
48,2
60,3
48,1
18,0
45,3
65,5
103,4
49,4
4,1
89,5
9,5
100,3
68,2
32,3
31,2
19,4
75,2
35,3
8,4
11,0
83,4
58,3
49,4
72,3
24,0
100,1
98,0
20,2
20,3
86,3
99,1
69,2
52,1
33,4
94,5
27,1
31,0
34,2
35,4
69,1
22,1
24,3
61,4
72,4
53,5
45,4
25,4
89,1
21,3
59,5
97,2
10,4
5,3
99,2
87,3
82,0
19,0
67,1
31,0
11,3
31,4
74,1
60,3
95,1
48,4
86,4
72,4
28,3
61,0
85,0
28,4
50,5
5,4
87,3
91,2
42,3
35,0
61,5
92,0
8,0
60,3
38,4
90,3
104,3
22,2
51,5
40,3
33,0
104,5
71,4
79,4
95,2
73,4
29,5
10,3
101,4
60,5
94,1
66,5
64,2
81,1
35,1
31,1
26,4
3,0
86,3
24,4
8,4
89,5
25,3
33,2
30,5
97,4
73,1
11,2
54,4
46,0
10,1
82,4
76,1
13,0
7,5
59,1
14,1
23,4
79,4
11,4
79,1
88,3
39,1
101,4
10,1
7,3
97,4
52,3
45,2
65,3
4,2
21,5
38,5
98,5
40,5
65,1
21,4
70,3
94,5
19,1
45,3
82,0
4,3
22,3
88,3
26,4
55,1
24,1
86,0
56,3
66,0
18,4
14,1
40,2
61,4
55,4
54,4
4,2
19,4
10,3
44,2
80,2
13,3
80,2
19,4
9,2
71,1
94,5
29,0
34,3
20,1
67,0
17,1
58,4
76,1
96,1
8,3
12,1
57,2
52,4
17,1
60,1
5,3
69,3
41,5
88,4
38,1
