X,Y
49,0
51,2
73,5
70,1
68,3
16,5
85,3
26,0
36,0
93,5
74,0
92,5
92,0
12,3
65,4
74,1
47,3
90,5
53,4
94,3
88,3
38,4
30,1
81,0
75,5
16,0
22,1
84,1
72,2
84,0
54,4
68,2
86,3
108,4
96,4
52,4
33,2
25,5
28,3
14,2
45,4
34,0
69,2
9,4
61,0
36,2
35,0
80,0
29,3
36,4
75,2
58,0
28,2
41,3
7,2
7,2
40,2
59,3
11,3
40,3
25,1
85,1
13,0
45,1
64,3
38,1
1,1
66,3
43,3
66,3
44,1
19,1
55,5
85,0
94,1
3,1
15,1
108,2
55,0
15,2
50,2
93,1
83,1
72,0
8,4
68,2
55,1
7,1
83,2
57,3
82,4
16,0
26,2
100,4
65,4
26,2
83,4
18,4
94,1
53,3
53,5
73,2
43,1
43,4
71,4
96,1
76,2
100,2
5,0
50,0
36,4
42,3
50,3
96,4
11,1
104,3
50,3
86,0
26,2
76,2
0,2
12,5
46,3
63,2
29,1
65,0
2,0
102,1
66,2
42,3
95,3
73,2
86,1
53,4
107,2
28,1
90,0
59,4
27,3
14,0
41,0
67,5
67,4
42,2
14,4
90,3
44,2
14,4
4,4
58,1
81,3
40,2
63,2
9,3
46,1
28,1
55,3
49,1
57,2
65,2
84,5
33,2
32,1
2,3
4,4
101,1
99,1
16,2
42,2
80,2
21,4
104,1
74,3
28,2
66,2
59,4
72,1
63,1
16,1
97,4
9,5
69,1
15,3
88,1
82,3
81,2
56,3
25,2
25,4
38,4
25,4
27,1
88,0
68,4
65,3
89,4
33,4
33,1
74,5
88,3
33,1
21,0
77,2
56,0
24,1
84,2
41,2
25,2
48,1
63,3
85,3
15,0
47,3
97,4
7,4
103,4
53,4
89,5
30,2
71,4
84,3
5,2
80,2
38,2
86,2
66,5
73,4
92,3
50,0
37,5
19,1
89,3
16,3
61,2
44,3
36,3
4,4
35,1
84,1
94,3
27,1
53,4
57,1
50,1
26,1
62,1
33,3
71,3
35,2
44,1
17,3
81,0
50,4
28,3
5,4
54,3
98,2
51,5
9,4
40,4
13,4
14,5
34,3
51,3
79,3
42,3
63,2
90,2
106,1
48,4
35,1
34,4
97,1
33,4
6,1
45,3
1,3
81,0
43,2
69,0
56,3
83,2
65,1
15,3
70,4
9,3
87,3
43,1
91,1
42,1
40,0
55,1
34,1
74,2
36,4
31,5
32,5
37,4
23,3
21,0
94,1
84,2
10,2
73,5
13,4
45,3
72,2
95,1
93,2
45,2
42,3
83,1
22,1
38,1
18,4
70,1
77,4
23,4
93,5
52,1
90,3
55,2
44,0
102,1
49,1
21,4
76,5
95,1
96,4
95,3
75,4
35,0
88,1
61,3
9,5
94,4
68,1
22,4
44,3
97,0
24,1
66,4
71,4
56,3
15,0
57,1
95,2
95,4
88,2
40,3
19,2
79,3
76,3
95,0
15,5
61,1
87,5
64,4
69,0
80,1
101,2
40,1
32,1
38,2
44,1
19,2
95,2
32,3
22,3
90,3
75,5
23,4
103,4
83,4
14,0
73,5
61,1
19,1
8,3
3,2
14,4
88,3
85,1
62,3
17,3
8,3
40,4
96,1
53,2
31,2
74,4
52,5
56,2
92,1
51,3
104,3
26,1
35,3
53,4
30,4
62,4
62,5
51,2
59,2
25,0
54,5
88,1
69,4
70,1
60,3
57,4
100,3
62,2
86,0
31,2
42,1
63,5
56,2
75,3
53,3
17,1
76,4
45,0
41,1
13,1
14,2
14,1
85,5
22,2
79,4
98,1
16,2
105,2
15,1
88,0
74,4
88,4
97,5
71,0
69,1
23,3
57,5
31,5
30,5
8,4
49,2
94,2
34,4
57,5
28,2
23,3
102,1
65,3
29,3
33,1
29,1
37,1
58,2
51,3
91,5
13,4
18,1
60,4
7,0
90,3
40,5
81,0
29,3
4,1
42,1
66,1
26,0
43,0
68,1
84,4
56,4
14,3
99,3
94,4
47,2
72,3
37,5
26,2
72,4
12,5
61,0
95,1
43,4
88,4
77,4
24,1
76,0
106,3
102,2
47,4
6,3
12,4
62,3
3,3
8,0
41,3
33,5
67,1
41,3
106,3
75,1
11,2
11,5
98,2
43,1
65,3
38,1
33,1
73,3
31,3
101,3
51,5
77,3
54,4
71,2
34,1
16,1
101,4
81,3
86,1
9,1
68,4
92,1
93,1
68,2
84,1
78,3
89,2
97,4
9,2
12,4
98,5
38,3
78,2
90,4
9,0
21,3
100,0
16,4
52,4
47,0
1,2
56,1
44,0
90,2
82,4
106,4
92,2
97,4
91,1
26,1
84,5
41,3
73,3
104,1
50,1
64,2
63,4
54,2
54,4
13,1
62,0
93,4
98,4
23,5
40,5
74,1
27,2
50,3
65,3
87,4
45,5
66,4
8,5
84,2
39,5
87,3
102,1
36,1
78,1
91,0
56,4
31,0
27,3
77,0
81,3
101,1
98,5
56,4
48,5
81,3
66,1
66,4
50,0
8,4
16,0
84,2
16,1
74,2
97,2
13,4
54,3
39,2
16,4
50,3
39,0
57,3
51,1
85,1
14,1
95,1
67,3
43,3
71,2
98,2
83,1
100,5
31,1
93,3
50,0
50,1
100,4
33,2
16,3
96,2
85,1
69,2
72,4
18,3
98,3
28,0
64,2
70,2
68,2
73,5
95,5
35,1
81,0
4,5
62,4
39,2
48,2
87,3
93,4
77,2
20,2
14,3
32,3
9,1
75,5
97,2
96,2
70,0
74,2
61,0
83,2
21,2
39,4
85,4
38,1
10,1
32,1
23,5
51,3
95,1
25,4
28,4
45,4
8,1
5,4
75,2
17,2
98,3
76,1
55,3
