X,Y
53,0
50,2
71,5
73,0
68,4
15,4
91,3
29,0
37,1
94,5
74,0
97,5
91,1
18,3
63,4
68,1
42,4
94,4
54,5
94,4
90,4
44,4
30,2
83,0
74,5
12,1
23,1
87,1
72,2
87,0
50,5
71,1
85,3
104,4
89,3
57,4
36,1
23,4
23,4
21,2
39,5
35,1
73,2
18,5
57,1
37,3
39,1
79,1
29,3
42,4
82,2
57,0
33,2
34,2
4,3
4,2
39,2
56,2
11,4
44,2
19,1
81,1
4,0
46,1
62,3
33,0
2,2
67,4
42,2
65,2
36,1
19,1
50,5
86,1
91,0
6,2
22,1
107,3
62,0
15,1
49,1
87,0
83,2
69,1
14,4
70,1
55,1
10,0
80,1
55,3
79,4
20,1
25,1
108,5
59,4
31,3
81,4
18,5
94,2
49,4
54,5
75,1
41,2
40,4
66,3
100,0
69,3
102,1
5,0
58,0
39,4
38,4
55,2
93,3
4,1
101,3
50,3
78,0
30,1
76,3
3,2
12,5
47,2
66,1
31,1
63,0
4,1
104,1
71,3
41,2
100,3
76,3
85,0
52,4
100,1
26,0
85,0
56,3
32,3
20,0
47,0
58,4
71,4
42,2
11,4
91,4
47,2
20,4
6,4
59,1
82,3
38,1
62,3
7,2
39,2
21,1
55,2
45,2
65,1
64,2
83,4
30,2
27,1
8,4
11,4
98,1
103,0
15,3
44,2
80,2
22,4
95,0
81,3
30,1
69,1
55,4
76,0
66,2
19,0
104,5
6,5
72,2
12,3
87,1
85,4
81,3
64,4
18,3
33,5
33,4
30,5
28,1
86,1
62,4
65,4
84,3
34,5
35,1
75,5
92,3
37,1
14,0
75,1
62,1
26,1
86,3
46,3
25,2
43,2
60,3
85,3
20,1
40,2
102,3
8,4
97,4
47,3
91,4
31,3
68,3
91,2
8,1
82,2
38,2
91,2
66,4
71,5
87,3
43,0
34,4
15,1
86,2
16,2
56,2
46,3
34,3
7,4
32,1
84,1
92,3
27,2
56,3
59,0
54,2
27,1
59,1
33,4
76,3
37,1
40,1
13,3
77,1
42,4
32,4
6,5
49,2
94,3
58,4
9,3
40,5
16,3
15,4
35,4
52,3
74,3
43,4
65,2
87,2
106,2
51,5
35,0
40,4
95,2
34,4
14,1
36,3
2,3
79,1
42,2
72,0
58,3
83,3
68,1
8,3
66,5
5,3
86,3
44,0
100,0
40,2
40,1
49,0
27,1
68,2
37,4
38,5
30,4
34,4
22,3
21,1
101,1
85,2
5,2
71,5
15,3
52,2
73,1
100,1
87,3
46,3
46,4
83,1
25,0
37,0
18,5
77,0
76,3
18,4
98,5
51,1
88,3
55,2
42,1
96,1
49,0
24,4
73,5
89,1
98,4
98,2
80,4
34,0
81,1
63,2
8,4
92,5
68,0
23,4
36,4
94,0
26,1
70,5
69,4
53,4
13,0
64,0
97,2
99,5
88,2
40,3
26,2
78,3
74,3
96,0
19,5
65,1
81,4
58,3
70,1
82,1
97,1
36,1
32,1
41,2
45,1
15,3
94,2
28,3
20,3
89,3
76,4
26,4
102,5
84,4
7,1
79,5
64,0
18,0
8,4
6,3
15,5
85,4
82,0
62,3
18,3
9,3
47,4
99,1
53,3
31,2
75,3
53,4
56,2
96,0
54,2
101,2
23,0
39,2
58,4
34,5
58,5
63,4
44,3
61,2
22,0
46,5
95,1
69,4
70,2
56,3
48,5
98,4
59,2
84,1
27,3
37,0
59,4
58,1
82,4
45,3
19,0
74,5
42,1
47,0
17,1
18,1
8,2
84,5
27,3
82,3
94,0
13,3
101,2
15,1
88,1
76,3
86,4
93,5
70,1
60,1
25,3
59,5
28,4
30,5
12,4
50,2
93,2
33,3
56,5
25,2
28,3
103,1
62,4
26,3
36,2
31,1
36,1
58,2
59,2
95,4
8,4
10,2
58,4
8,0
88,4
44,4
84,0
28,2
11,2
48,1
70,1
25,0
41,1
69,1
89,4
50,3
10,2
98,3
94,4
48,2
63,3
34,4
24,2
78,3
13,4
69,1
100,0
36,5
89,4
84,3
24,1
82,1
107,2
99,2
48,3
11,4
12,3
65,3
6,2
4,0
47,3
26,4
61,2
41,3
105,4
75,1
14,2
8,5
106,2
48,0
69,3
39,1
36,2
74,3
26,3
104,4
59,5
81,3
53,3
76,3
35,0
8,0
95,5
81,3
86,1
10,2
68,3
87,2
96,1
71,1
93,0
75,3
86,2
102,4
0,1
14,4
96,4
38,3
79,2
83,5
9,1
28,3
95,1
14,3
46,5
48,1
3,3
57,0
39,0
95,2
75,5
107,3
90,1
104,4
89,1
35,1
83,4
41,3
72,2
99,0
47,1
68,3
59,5
54,3
47,4
11,2
66,0
98,4
99,4
22,5
36,5
68,0
27,1
54,3
59,3
83,5
44,4
68,4
6,4
86,2
36,5
96,3
106,2
43,1
73,1
94,1
62,3
28,0
28,3
84,0
79,3
101,2
97,4
55,3
50,4
89,4
69,2
65,4
53,0
8,4
11,1
84,2
20,1
79,2
94,2
10,3
49,3
30,3
20,4
44,3
43,1
60,4
44,0
90,2
7,2
99,2
66,3
45,3
74,3
99,3
78,2
93,4
34,0
95,3
51,1
48,0
101,3
35,2
14,3
102,2
84,1
70,1
76,4
14,3
96,2
28,0
60,2
73,2
69,3
77,4
93,4
41,2
87,0
9,5
61,5
39,3
47,3
83,4
95,5
71,2
27,1
12,3
37,4
11,1
69,4
98,2
96,1
78,0
79,3
60,1
82,2
29,3
36,3
83,4
35,2
13,2
28,1
25,4
47,3
86,1
16,5
27,5
45,5
4,1
13,3
71,1
18,1
96,4
78,0
59,2
79,1
64,4
79,3
74,4
46,3
13,2
53,0
63,5
43,5
67,5
12,4
64,1
91,2
92,4
12,1
79,2
89,1
72,1
63,2
7,2
18,2
78,3
71,1
95,1
30,0
3,0
74,1
40,3
37,5
59,4
55,4
55,1
27,1
39,3
19,4
97,2
87,0
15,3
53,2
49,0
36,4
81,3
29,3
14,2
50,5
40,2
42,2
96,1
29,1
49,2
53,4
66,3
77,0
76,1
25,3
10,3
11,3
10,4
50,4
78,3
43,5
54,1
89,1
54,5
49,5
76,3
99,4
54,5
34,2
7,5
75,3
84,2
65,2
23,0
89,4
45,1
33,4
35,1
92,0
57,5
54,5
68,4
16,4
4,2
91,0
94,1
71,5
15,1
17,2
101,2
38,3
41,1
33,3
42,1
29,0
103,3
91,0
52,2
95,3
83,2
22,1
98,2
33,3
73,4
19,4
25,0
28,4
48,3
31,4
28,2
24,4
69,1
52,5
84,1
54,1
58,1
8,2
18,0
76,2
15,3
99,3
104,4
58,2
74,4
27,3
40,4
51,3
21,2
52,4
5,5
68,1
99,5
21,0
16,4
35,4
29,4
13,5
6,2
46,4
3,3
19,5
11,1
9,1
40,5
84,3
89,3
57,4
60,4
6,3
82,5
32,5
18,2
77,3
5,3
57,2
70,3
43,1
84,2
66,0
82,4
53,0
84,1
25,2
24,5
90,5
22,3
103,1
101,1
89,2
12,3
52,3
43,2
27,3
39,3
6,3
20,0
71,1
43,5
66,4
100,2
97,1
89,4
35,1
68,3
13,5
15,2
96,3
72,0
31,0
97,0
28,2
20,2
6,0
40,0
89,0
10,2
96,1
81,1
26,2
83,4
19,5
16,0
54,1
87,3
33,2
6,3
91,2
88,1
76,4
4,5
64,5
72,1
21,5
77,4
90,2
60,3
63,1
57,1
50,0
26,4
63,1
14,1
63,1
86,4
84,1
37,2
7,1
18,3
76,1
71,1
29,4
97,0
14,1
31,4
101,4
31,3
81,4
31,0
56,2
11,1
88,1
83,2
31,1
98,5
38,4
59,2
90,3
39,5
75,0
61,4
38,1
68,1
62,0
16,2
26,1
13,1
101,1
89,3
70,2
5,1
38,1
5,1
84,1
40,5
31,3
37,2
21,3
13,3
23,3
75,3
67,1
95,4
68,2
98,0
41,5
42,1
68,4
90,1
54,3
47,4
68,4
101,1
30,4
106,4
94,3
43,4
88,1
17,4
104,5
40,4
35,3
66,4
23,2
75,4
9,0
90,1
43,3
70,0
29,1
92,1
95,1
8,3
89,5
81,0
49,1
23,1
86,1
46,4
78,3
23,4
28,5
17,0
20,4
34,5
16,1
30,3
53,3
72,1
55,4
105,3
83,1
92,2
22,3
5,1
11,3
13,3
13,0
44,2
44,2
68,2
68,2
42,3
7,2
11,2
42,4
40,5
94,4
53,5
83,3
84,2
12,1
12,1
56,4
33,1
100,4
7,1
90,2
10,5
85,0
13,1
17,4
86,5
33,4
79,4
49,1
98,3
23,2
22,5
49,2
63,3
18,4
92,0
93,0
62,4
75,2
103,5
13,2
104,1
101,3
20,5
17,5
101,2
34,1
100,1
99,4
49,3
12,3
91,0
94,0
46,2
53,2
17,0
23,5
91,4
12,1
93,3
47,1
37,4
6,4
12,1
78,4
24,1
86,1
37,0
57,2
10,5
54,4
60,3
33,3
60,2
17,4
69,5
78,1
55,3
94,2
76,1
87,1
63,5
102,3
11,1
86,3
84,4
91,1
8,5
41,5
14,4
32,2
86,1
13,0
77,4
20,3
16,2
60,1
72,1
66,1
3,0
26,2
62,4
29,1
65,4
93,4
88,0
79,0
14,5
87,3
19,4
95,1
58,0
83,0
60,3
16,3
5,3
89,4
87,0
31,4
64,4
92,5
84,2
65,2
85,2
16,2
30,3
16,5
97,4
42,0
8,3
23,3
7,3
19,2
40,2
36,5
45,2
40,4
80,3
77,2
87,1
35,4
27,4
76,4
32,4
27,4
71,4
36,3
79,1
86,2
16,5
59,0
16,2
52,0
13,1
89,1
71,4
23,0
102,5
71,5
82,3
66,2
2,3
50,5
97,4
86,3
90,1
60,2
31,1
19,4
16,1
29,3
76,3
32,1
93,4
59,1
67,2
95,1
78,5
16,1
24,2
80,4
87,4
27,4
75,4
63,2
44,3
97,1
45,5
17,3
94,3
80,2
85,0
32,2
103,1
82,3
4,1
34,5
73,2
57,4
52,4
95,3
61,4
82,1
41,2
98,0
68,5
52,5
24,4
28,5
47,4
64,2
6,4
26,2
88,3
79,1
40,3
46,4
46,1
22,1
38,4
32,3
45,3
53,1
102,4
44,5
36,1
48,2
16,4
77,2
22,0
11,2
102,0
89,2
38,3
30,5
77,3
72,4
98,1
60,3
9,4
55,2
78,2
93,2
70,4
19,2
41,0
27,1
100,0
33,3
17,1
18,2
13,3
22,1
10,2
75,0
36,2
68,5
75,2
84,1
107,0
8,3
61,4
94,0
10,1
33,1
81,3
38,0
33,1
51,4
82,5
64,4
88,1
97,1
14,2
59,3
35,3
28,1
100,2
42,5
66,1
83,5
92,2
21,1
73,1
66,5
9,1
20,2
33,1
89,2
80,1
100,2
40,3
1,4
85,3
101,3
79,2
38,0
49,4
61,5
51,2
74,0
82,3
62,4
12,0
38,4
85,4
83,0
42,3
98,2
44,3
55,2
4,0
57,4
63,4
17,4
59,2
102,4
57,2
15,4
70,2
43,2
107,3
44,3
35,5
23,5
44,3
45,1
37,3
19,5
30,3
58,0
63,3
88,3
71,1
32,1
29,1
11,0
34,2
53,2
32,0
64,1
25,3
41,2
74,5
33,1
30,2
66,5
67,1
27,1
17,3
73,5
103,3
18,5
6,5
4,2
71,1
26,5
80,4
31,2
48,1
91,2
79,2
56,3
35,1
19,0
64,0
6,4
37,1
19,1
35,0
30,0
67,4
71,3
101,5
73,1
77,1
89,1
56,1
87,1
40,2
75,1
58,1
79,2
18,2
22,5
18,3
37,1
60,1
65,4
42,5
84,2
4,1
37,1
20,4
40,2
25,3
20,4
29,5
19,5
100,2
61,4
75,4
28,2
12,2
86,4
51,3
38,1
50,2
81,1
44,4
46,5
28,0
9,4
55,3
25,4
43,4
42,1
34,2
15,1
97,4
92,3
16,5
11,1
27,4
80,4
58,4
21,3
80,4
66,4
32,5
38,2
42,0
24,1
58,4
97,1
83,0
54,2
101,1
100,4
84,0
28,3
19,3
50,2
87,4
59,1
102,4
33,4
48,5
98,1
89,1
94,4
35,5
82,1
48,1
96,0
103,2
9,3
104,1
104,1
32,5
65,3
72,1
87,3
74,2
41,3
101,4
56,5
101,4
96,3
72,2
72,4
104,3
78,3
9,5
10,2
74,1
30,4
86,2
50,5
27,2
96,4
44,2
20,4
99,0
50,4
88,4
52,3
69,2
13,3
87,5
55,4
65,3
23,3
100,2
101,1
12,1
89,0
31,4
11,3
74,4
80,5
31,2
104,1
70,2
89,5
90,4
16,2
26,2
70,3
38,4
3,2
31,1
22,4
22,1
75,1
33,3
35,1
103,2
49,4
49,3
80,3
59,5
70,1
94,3
63,1
8,5
53,4
63,1
92,3
22,1
50,0
101,3
64,1
31,3
105,2
17,3
12,2
78,4
63,5
50,1
21,3
67,3
17,1
74,5
63,3
33,2
23,5
68,2
54,2
84,2
38,4
76,1
35,1
80,4
12,3
90,0
56,3
51,1
89,4
56,0
16,4
48,1
66,3
30,1
62,4
19,2
48,5
65,2
71,2
10,1
75,1
16,0
57,0
37,4
87,1
83,2
35,0
31,5
59,5
89,1
59,4
6,3
68,0
28,0
85,3
6,1
91,1
23,1
70,3
65,2
41,2
84,3
75,1
82,0
35,0
97,3
73,5
55,3
105,1
36,3
17,4
67,1
96,4
39,0
61,1
