X,Y
53,0
56,2
72,5
76,1
71,3
11,5
83,3
21,1
37,0
87,4
79,0
88,4
91,0
19,3
62,4
70,2
46,4
90,4
50,4
88,4
86,3
45,4
33,1
86,0
74,5
15,1
26,1
82,2
70,2
79,0
53,5
64,2
90,3
107,3
95,3
50,4
32,1
28,5
26,4
19,2
48,4
40,0
66,3
11,4
63,0
35,3
36,0
75,1
25,3
40,3
81,1
57,1
33,1
43,2
3,2
0,2
45,2
61,2
12,3
42,2
26,1
80,1
4,1
46,1
66,4
34,0
9,2
73,4
44,2
61,3
38,1
19,1
48,5
84,0
96,0
6,1
22,0
100,3
56,1
20,2
44,2
90,0
84,2
73,0
14,5
77,1
50,0
5,1
85,2
52,2
84,3
19,1
22,1
107,5
63,3
27,2
79,5
13,5
92,2
50,4
52,5
75,1
45,1
36,3
72,3
100,0
77,3
94,2
1,1
58,0
43,4
38,3
49,3
97,4
7,1
99,3
44,4
82,0
29,2
80,3
3,1
12,4
44,2
58,1
23,1
68,0
2,0
101,1
65,3
41,3
101,3
73,2
90,1
52,5
101,1
24,1
90,0
55,4
30,2
20,0
46,0
61,5
72,5
43,3
18,4
90,4
43,1
17,4
6,3
51,1
85,3
34,2
59,3
9,3
45,2
27,0
51,3
50,1
57,1
68,2
82,5
39,1
29,0
2,3
3,5
99,0
98,0
20,3
40,1
77,3
23,5
104,1
76,4
30,2
74,2
60,5
73,0
69,2
19,0
96,5
5,4
75,2
17,3
87,1
86,3
76,3
64,3
22,2
30,5
33,5
22,4
28,1
81,1
67,5
63,4
86,4
38,5
38,1
78,5
94,4
39,2
20,0
72,2
63,0
29,0
86,2
43,2
26,3
41,1
62,2
87,3
20,1
42,2
94,3
7,5
97,4
50,4
92,4
33,3
70,4
83,2
3,1
77,3
35,3
89,2
63,4
75,5
92,3
51,1
41,4
14,1
90,3
14,2
60,2
37,2
28,2
6,3
33,1
83,2
98,3
26,2
53,3
54,1
53,1
20,1
57,2
34,4
69,3
36,1
44,1
12,3
79,1
47,4
32,3
9,4
50,2
93,2
54,5
5,4
40,5
18,3
12,5
31,4
49,3
75,2
39,4
61,2
94,1
97,1
53,4
41,0
37,4
88,2
36,3
6,1
45,3
7,3
81,1
36,3
76,1
55,4
81,2
66,1
17,2
61,5
7,2
82,4
44,0
93,0
43,1
40,1
54,0
25,0
67,2
37,4
32,4
38,4
36,3
23,3
19,0
100,2
90,1
4,3
78,5
19,3
52,3
67,1
98,1
94,2
43,2
47,3
81,1
29,0
34,0
20,5
74,0
73,4
20,3
98,4
45,2
91,3
49,2
42,0
100,1
46,0
30,3
78,5
90,1
96,4
94,2
80,5
37,0
81,1
62,3
8,5
88,4
63,0
17,3
45,3
101,0
28,1
66,5
72,4
58,3
17,0
60,1
95,2
95,5
94,2
33,2
24,2
76,3
71,2
88,0
18,4
62,1
86,5
60,4
69,0
77,0
94,2
41,1
25,0
38,1
42,2
17,3
86,1
29,3
28,4
83,3
70,4
26,3
106,5
85,4
16,0
77,4
66,0
20,1
11,4
2,2
9,5
83,3
82,0
58,4
16,2
13,3
41,4
97,1
52,2
26,1
81,3
59,5
52,2
97,1
60,3
104,3
22,1
34,3
55,4
39,4
61,4
58,4
52,3
56,2
24,0
51,5
94,1
69,4
72,1
60,2
49,4
102,4
61,2
87,0
32,2
39,1
58,4
51,2
78,3
48,2
14,1
78,4
43,1
46,1
11,1
19,2
7,2
86,4
24,3
80,3
89,1
14,3
102,2
10,1
83,1
75,3
90,5
92,4
73,0
62,0
20,3
58,4
31,5
31,5
6,4
50,2
90,2
37,4
56,5
31,1
25,4
105,0
66,4
29,2
33,2
36,1
33,1
56,2
57,3
87,4
14,4
18,2
58,4
7,0
83,4
38,5
88,1
28,3
6,1
47,1
73,2
26,1
40,0
68,2
81,4
56,4
19,3
103,4
95,4
43,2
64,3
40,4
21,2
71,4
13,5
69,1
96,0
43,5
88,4
83,3
23,2
75,0
99,3
100,2
45,3
11,3
20,4
61,2
8,2
8,0
40,3
30,5
59,2
39,2
104,3
73,1
7,2
12,5
99,2
45,1
62,3
33,1
35,1
71,2
30,4
100,3
54,4
77,3
59,4
72,2
38,1
7,1
96,4
74,3
89,1
15,2
69,3
89,2
97,2
74,1
92,1
77,3
89,3
101,3
9,1
13,3
96,5
34,3
79,2
89,4
15,0
25,2
93,0
10,3
51,4
50,1
7,3
58,1
43,0
93,2
80,5
101,4
94,1
100,4
92,0
34,2
87,5
34,2
72,3
102,1
52,1
62,2
63,5
58,2
48,4
5,1
57,0
101,4
94,4
23,4
35,4
70,1
23,2
46,2
65,4
80,4
43,4
70,3
8,4
81,2
32,4
90,4
106,1
36,1
81,1
97,0
56,3
32,1
26,2
76,1
88,3
99,1
99,4
59,3
49,5
82,4
61,1
62,4
50,0
7,3
14,0
83,3
16,2
73,2
95,2
7,3
50,2
39,3
24,4
45,4
42,1
56,4
43,1
87,1
9,2
101,1
68,3
43,3
75,2
101,2
82,2
91,4
40,0
93,4
52,0
52,1
95,3
35,1
20,2
102,1
83,1
70,1
81,5
11,2
94,2
33,1
60,2
67,2
72,2
73,4
88,5
41,1
79,1
6,4
60,5
43,2
43,3
89,3
91,4
74,1
25,1
9,2
30,4
6,0
74,4
100,3
98,1
78,0
78,2
55,0
82,2
28,2
38,4
90,4
42,2
17,2
