X,Y
50,0
49,2
69,5
71,1
75,4
11,5
85,3
28,1
43,1
89,4
73,0
91,4
90,0
13,3
59,4
66,2
48,4
95,5
51,5
95,3
90,3
39,4
27,1
83,1
72,4
17,1
23,1
88,2
77,1
88,1
49,4
69,2
90,3
100,3
94,3
50,3
35,2
25,5
27,4
22,1
48,5
32,1
69,3
15,5
65,1
38,2
38,0
75,1
26,3
43,3
83,1
63,1
31,2
37,3
3,3
8,1
36,2
55,3
5,4
43,3
22,1
79,2
9,1
46,0
60,3
38,1
10,2
65,3
49,3
59,3
35,0
11,0
55,4
88,1
96,1
9,2
23,0
104,3
60,1
13,2
50,1
84,0
77,2
69,1
12,5
75,1
47,1
7,1
83,1
60,3
83,4
20,1
24,2
106,4
63,4
31,3
86,4
14,5
90,1
48,3
54,5
72,2
43,1
37,4
69,4
102,1
78,3
100,1
3,1
50,0
45,4
43,3
56,3
102,4
6,0
99,3
51,4
83,0
23,2
78,2
5,1
17,5
47,2
59,2
29,2
62,0
5,0
106,1
64,2
37,3
95,3
74,3
84,1
47,5
108,1
23,0
89,1
56,4
35,3
16,1
50,1
63,4
65,4
39,2
19,4
86,3
49,1
15,3
10,4
57,1
80,3
38,2
58,3
3,2
47,2
25,1
51,3
44,2
64,2
65,3
83,4
38,1
28,1
2,3
6,4
94,1
99,0
14,2
43,2
72,2
25,4
99,0
74,4
32,1
69,2
58,5
68,0
69,1
16,1
104,4
7,5
69,1
17,2
95,2
86,4
79,3
58,3
22,3
24,5
32,4
22,4
25,0
88,0
67,4
61,3
92,3
39,4
32,1
72,5
94,3
32,2
21,0
76,2
56,1
26,0
83,2
46,2
23,3
42,2
55,3
88,3
16,0
41,3
94,4
5,4
97,3
44,3
93,5
25,2
76,3
85,3
8,1
77,3
37,2
89,2
63,4
73,4
90,4
46,1
32,5
13,1
87,3
19,3
62,2
43,2
33,2
6,3
34,1
86,2
93,4
26,2
62,4
60,1
55,1
20,2
54,2
33,3
73,4
41,2
48,1
16,4
76,0
48,5
27,3
4,5
52,3
93,3
57,5
8,3
33,5
18,3
10,5
29,3
45,4
74,3
45,3
64,2
86,2
99,2
47,5
43,0
42,3
93,2
42,3
7,1
45,2
3,4
78,1
40,3
72,1
62,4
87,3
62,2
15,3
63,4
6,2
82,4
35,0
95,0
45,2
36,1
56,0
25,1
72,1
44,4
32,4
29,4
41,4
20,3
25,1
98,1
84,1
2,2
74,4
15,4
49,2
66,1
99,2
89,2
41,2
46,4
79,2
24,0
37,0
20,4
79,0
71,4
23,3
93,4
47,1
89,2
57,3
49,1
100,0
47,1
30,4
73,5
98,1
103,3
96,3
73,5
34,1
86,0
66,3
1,4
89,4
65,1
21,4
37,3
100,0
27,1
65,5
74,5
60,3
10,1
57,1
91,1
99,4
91,3
36,3
23,3
