X,Y
53,0
53,1
73,5
68,1
70,3
15,4
88,3
23,0
40,1
90,4
71,0
94,5
93,0
15,3
61,4
65,2
42,4
89,5
55,4
92,3
86,3
40,3
34,2
83,1
72,4
15,0
23,1
81,1
73,1
80,1
48,4
69,1
84,4
102,3
88,3
53,3
38,2
28,5
24,4
15,2
48,4
41,1
73,2
9,5
60,0
35,2
34,0
76,1
24,4
40,4
79,2
60,1
32,2
35,2
5,3
7,2
41,2
56,3
6,4
42,3
21,2
82,2
10,1
50,0
59,3
39,0
3,1
68,3
50,2
66,3
44,1
15,1
46,4
87,0
91,0
9,1
17,0
101,2
55,0
20,2
47,1
87,0
75,1
74,1
7,5
74,2
52,0
8,1
82,2
59,3
85,3
15,1
24,2
99,5
58,4
30,2
79,5
17,4
85,1
54,3
49,4
72,1
46,1
43,4
70,4
104,0
77,3
100,2
5,0
53,0
40,5
34,4
48,3
99,4
6,0
101,2
42,3
84,1
29,2
80,2
0,2
18,5
51,2
65,1
24,1
61,1
7,1
102,2
64,2
35,3
96,2
69,2
88,0
48,5
106,1
24,1
83,1
53,4
28,2
15,1
42,1
61,5
69,5
42,2
16,4
91,3
52,2
14,3
4,3
59,2
88,3
36,2
58,2
5,2
40,2
21,0
54,3
50,1
62,1
62,2
86,5
30,2
32,1
11,3
11,5
101,1
101,0
22,3
49,1
73,3
20,4
102,1
75,4
30,2
67,2
59,5
74,1
67,2
22,1
105,4
4,5
75,2
16,2
87,1
78,4
80,3
59,4
24,3
28,5
33,5
30,5
28,1
88,0
68,5
70,4
89,4
33,5
39,1
77,5
91,4
38,1
13,1
73,1
60,0
30,0
87,3
48,3
21,3
49,2
54,2
83,4
18,0
44,3
100,3
8,5
95,3
49,3
89,4
27,2
68,4
87,2
10,1
78,3
42,3
91,3
68,4
72,4
89,4
45,0
32,4
11,0
89,2
18,2
54,1
39,2
29,2
3,3
30,2
92,2
90,3
23,2
55,3
56,0
51,1
25,2
60,2
35,3
70,4
35,1
40,2
10,4
75,1
47,5
30,3
6,4
50,3
93,2
57,5
5,3
32,4
15,4
14,5
33,3
47,3
78,3
44,3
67,2
85,1
97,1
48,4
41,1
39,3
96,2
38,3
9,1
38,3
9,3
75,0
41,3
71,0
56,4
89,2
63,1
17,3
69,4
9,3
81,4
36,1
96,1
44,2
37,1
54,1
30,1
76,1
42,4
37,5
38,4
35,4
18,3
24,0
93,2
86,2
9,2
76,5
16,4
50,3
67,1
91,2
87,3
39,3
42,4
76,1
29,0
36,0
24,5
71,1
72,4
21,4
93,5
48,2
90,2
55,3
47,0
96,1
53,0
25,4
76,4
93,2
101,4
98,3
74,5
35,1
81,1
67,2
5,5
94,5
66,1
18,3
41,4
102,0
24,1
64,5
70,4
55,4
9,0
63,0
98,1
98,5
87,3
34,3
21,2
78,2
79,3
94,0
21,4
62,1
84,4
62,3
67,1
82,1
101,2
44,0
26,1
35,2
49,1
17,2
90,2
31,3
25,4
85,3
74,5
28,4
108,5
89,3
7,1
78,4
65,1
14,0
5,3
5,3
11,4
81,4
81,1
62,4
14,3
6,3
46,3
101,2
49,2
31,1
75,4
53,4
50,2
98,1
56,2
103,2
27,0
42,2
53,3
36,5
53,4
64,4
47,3
62,3
20,0
53,5
88,2
70,4
72,1
59,3
50,4
97,3
59,3
86,1
33,2
41,0
60,5
49,1
78,3
53,2
14,1
78,5
44,0
39,0
9,1
15,2
14,1
81,5
29,3
84,4
89,1
10,3
100,2
12,1
88,0
73,4
91,4
96,5
75,1
67,1
23,3
56,4
24,4
29,5
8,3
56,2
92,1
31,3
56,4
25,1
29,4
98,1
61,3
23,3
33,1
29,1
37,0
54,1
55,3
93,5
11,3
11,1
55,4
1,0
87,3
42,5
81,1
27,2
7,2
46,2
67,1
29,0
38,0
75,2
82,4
49,4
15,3
99,4
95,4
52,2
63,2
38,4
28,3
73,4
9,4
68,1
99,1
41,4
85,5
85,4
22,1
83,1
106,3
103,2
43,4
8,3
18,3
60,2
8,2
6,0
41,4
31,4
67,1
39,3
104,4
70,1
9,1
7,4
99,2
40,0
63,3
39,2
31,1
76,2
28,4
97,3
53,4
75,3
58,4
71,3
36,0
11,0
97,4
72,3
92,1
16,1
68,3
87,2
93,2
75,2
88,1
79,4
91,2
100,4
5,1
14,3
97,5
31,2
82,2
85,5
12,1
24,2
93,1
10,4
43,5
48,0
5,3
52,1
38,1
91,2
83,5
104,4
96,2
99,4
85,0
29,2
85,4
41,3
77,2
102,1
44,2
65,2
58,5
52,3
53,4
10,1
61,0
94,5
91,4
26,4
41,5
72,0
22,2
54,3
63,3
87,5
37,5
66,4
9,5
77,3
34,4
90,4
103,2
39,1
73,2
93,1
61,4
26,1
23,2
80,1
87,4
105,2
96,4
55,4
47,5
89,4
69,2
63,4
55,1
6,4
13,0
79,3
16,2
76,2
97,2
12,4
52,3
32,2
24,5
44,3
45,0
62,4
43,0
83,2
12,1
96,2
69,3
43,3
69,3
92,2
86,1
98,4
38,1
102,3
55,1
49,0
101,4
39,1
12,2
101,1
86,2
68,1
74,5
18,3
97,2
28,0
62,1
68,2
70,3
78,4
89,4
39,1
84,0
12,5
65,5
