X,Y
45,0
49,2
73,5
74,0
68,4
10,5
85,4
26,1
45,1
89,5
79,1
92,5
94,1
13,3
60,4
70,2
48,3
95,5
46,5
92,3
85,4
41,4
27,2
77,1
80,4
14,1
24,2
82,1
77,2
82,0
47,4
71,1
84,3
102,4
91,4
49,4
31,2
27,4
20,3
16,2
47,5
38,0
66,2
13,4
61,0
39,3
32,1
79,0
29,4
35,3
79,2
58,0
28,1
35,3
3,3
1,1
43,2
55,3
5,3
47,3
24,1
81,2
13,0
42,1
66,4
32,1
4,1
65,3
48,3
59,3
37,0
14,1
51,4
91,1
95,0
6,2
21,0
104,3
55,0
16,1
46,2
84,0
77,2
69,1
12,5
72,1
50,0
5,1
78,2
52,2
80,3
20,1
26,1
100,4
66,4
26,3
88,4
20,4
85,1
55,3
49,5
73,1
44,2
44,4
73,4
96,0
72,2
97,1
7,0
56,0
37,4
37,4
51,2
100,4
12,1
106,2
43,4
85,0
28,2
74,2
8,2
12,4
50,2
62,1
31,2
61,1
7,1
107,1
65,2
36,3
103,2
72,3
89,1
47,5
100,1
27,1
82,0
58,4
34,2
23,1
41,1
61,4
73,5
42,2
16,5
93,3
52,1
19,4
8,4
54,1
85,2
40,1
57,2
0,3
47,2
26,1
49,3
42,2
61,1
66,2
80,5
37,1
28,1
2,3
5,4
101,1
104,1
21,3
43,1
73,3
28,5
103,0
77,3
33,1
75,2
55,5
68,0
61,1
23,1
105,4
12,5
73,1
14,2
95,2
79,3
79,2
63,4
21,3
28,5
29,4
24,4
25,0
81,0
66,4
66,3
83,4
38,4
38,1
70,4
88,4
36,2
21,1
77,1
61,0
33,1
79,2
50,2
19,2
45,2
54,3
82,3
11,1
41,2
102,4
6,5
99,3
53,4
96,5
33,2
72,4
91,3
3,2
79,3
35,2
86,2
66,4
76,4
95,4
52,1
35,4
17,1
87,3
10,3
60,2
41,2
36,3
5,3
27,1
91,2
96,3
27,1
59,3
59,0
51,1
27,1
55,2
38,4
68,4
44,1
48,1
11,3
80,0
43,4
24,4
7,4
53,2
98,3
50,5
6,4
37,4
11,4
12,4
32,4
53,3
71,3
41,3
65,1
91,1
99,2
49,4
39,1
37,4
93,2
37,4
8,1
37,2
8,4
77,0
40,2
76,1
54,3
89,2
66,2
11,3
70,4
8,2
82,4
37,1
95,1
43,1
41,1
54,1
34,1
71,1
41,3
35,4
37,4
35,4
19,4
21,1
98,1
90,1
7,3
76,4
20,4
52,3
70,2
95,1
92,2
42,3
43,4
77,2
22,0
34,1
23,4
73,0
75,3
23,4
99,4
47,1
92,2
57,2
46,0
93,0
48,0
26,3
74,5
93,1
103,3
95,2
81,4
33,0
87,0
67,2
1,5
88,5
66,1
17,3
40,4
100,1
26,2
66,5
75,4
60,3
8,1
62,1
91,1
93,5
92,2
37,2
21,2
80,3
72,3
95,0
22,5
58,1
88,5
64,4
72,0
84,0
93,1
41,1
27,0
37,2
51,1
16,3
92,1
31,2
20,4
91,2
72,4
22,4
104,4
83,3
16,0
80,4
69,1
21,0
6,3
2,2
16,5
85,3
87,1
56,3
18,2
9,4
47,4
101,1
47,3
32,2
80,3
58,5
51,2
95,1
51,2
100,3
18,1
35,3
56,3
31,4
57,4
58,4
48,3
62,2
26,1
54,5
89,2
66,4
70,1
54,3
57,4
94,4
59,2
81,0
35,3
36,0
59,5
54,2
77,3
50,3
15,1
72,4
40,1
43,0
8,2
21,2
15,2
86,4
25,3
87,3
98,0
15,2
105,1
8,0
87,0
78,3
90,5
98,5
71,1
63,0
22,4
64,4
29,5
30,5
6,3
49,1
90,1
31,4
58,5
25,2
26,3
98,0
62,3
31,3
33,2
35,2
42,1
62,1
60,2
87,5
13,4
10,2
63,5
1,1
83,4
43,4
83,0
23,3
5,1
43,1
65,1
27,1
43,0
70,2
84,4
48,4
17,2
95,4
94,4
46,1
72,2
37,4
26,3
71,3
18,5
61,1
95,0
42,4
90,4
78,3
18,2
78,1
107,3
103,2
45,3
11,3
12,3
64,3
6,3
2,1
47,3
28,5
61,1
36,2
108,4
70,1
12,2
8,5
101,1
48,1
67,2
41,2
31,1
76,3
26,4
104,3
59,5
81,3
58,3
77,2
33,0
15,1
98,5
77,4
90,1
11,2
74,4
89,2
100,1
69,2
84,1
76,4
92,2
99,4
1,2
7,3
94,4
32,2
