X,Y
49,0
49,1
73,4
69,1
69,4
12,4
90,4
27,1
43,0
93,5
71,1
97,4
88,0
12,2
59,4
69,2
48,4
87,5
52,4
90,3
85,4
41,4
26,1
81,1
78,4
12,1
27,2
86,1
74,2
86,1
49,5
65,1
89,3
108,4
92,4
56,3
31,2
22,4
24,3
23,2
39,5
39,1
74,2
14,4
59,1
37,2
32,1
78,0
29,4
42,4
78,2
59,1
36,1
36,2
7,3
2,1
37,1
58,2
13,4
45,3
25,2
80,2
6,1
50,1
66,3
35,0
4,2
70,4
41,2
63,2
44,1
15,1
55,4
83,1
98,0
9,2
20,1
104,2
55,1
14,2
50,1
92,1
80,2
75,1
9,4
68,1
56,1
8,1
76,1
60,3
86,4
23,1
21,2
102,4
67,3
27,3
81,4
18,5
93,2
55,4
55,4
76,1
50,2
39,4
73,4
104,0
78,2
100,2
8,1
57,0
37,4
39,3
53,2
97,3
4,0
103,3
42,3
78,0
30,1
79,2
8,2
15,5
47,3
67,1
28,1
67,0
4,1
99,2
70,2
36,2
98,3
68,3
91,1
46,4
105,1
22,1
81,1
54,4
35,2
22,0
41,1
62,5
71,4
44,2
17,5
94,4
50,1
20,3
9,4
52,2
80,2
32,1
55,3
9,3
43,1
19,1
46,3
48,1
59,1
67,2
80,4
32,1
33,0
11,3
3,5
101,0
104,1
20,3
46,2
73,2
19,4
102,0
81,3
29,2
67,2
60,4
73,1
62,1
22,0
100,4
9,5
73,2
14,3
87,2
84,3
83,2
64,3
24,3
30,5
34,5
25,4
27,1
88,1
67,5
65,4
92,3
33,5
41,1
72,5
93,4
33,1
13,0
73,2
64,1
28,0
87,3
46,3
25,3
42,2
61,2
83,4
13,0
40,2
94,3
4,5
98,3
51,3
94,5
32,2
72,4
91,2
3,2
83,3
39,3
87,3
65,4
77,4
93,3
47,1
36,5
17,1
85,2
10,2
55,2
43,3
29,3
4,3
36,2
86,1
94,3
27,1
56,4
55,1
54,1
20,1
62,2
29,4
70,3
37,1
39,2
12,4
81,0
46,4
23,4
8,4
54,2
90,3
55,4
3,4
36,5
9,3
19,4
30,3
50,3
77,3
42,3
66,1
88,1
104,2
45,5
42,0
38,4
91,1
35,4
11,1
37,2
2,3
77,0
42,2
74,1
59,3
88,2
62,2
13,2
63,5
8,2
85,4
39,1
91,0
44,1
42,0
52,0
31,0
69,2
44,3
38,5
29,4
37,4
20,3
21,0
93,2
84,2
6,3
71,5
12,3
47,2
75,2
92,2
87,2
39,2
44,3
81,1
29,0
31,0
17,5
78,1
71,3
19,3
100,4
50,2
87,3
52,2
42,1
100,1
47,1
27,4
76,5
92,1
99,4
93,3
76,4
29,1
88,1
64,3
5,4
91,4
63,0
24,3
43,3
100,1
28,2
68,4
69,5
51,3
8,1
58,1
97,2
98,5
88,2
32,2
20,2
79,2
74,3
89,1
19,5
60,0
89,4
58,3
72,1
82,0
97,1
39,1
28,0
36,2
44,2
16,2
90,2
31,2
21,3
85,3
74,5
26,3
106,4
90,3
9,0
75,4
62,0
16,1
11,3
8,2
9,5
82,4
81,1
61,4
14,3
8,4
39,4
98,1
47,3
27,2
78,3
61,4
49,1
98,1
57,2
99,2
24,0
41,3
60,4
39,4
56,4
60,5
47,2
60,3
25,0
50,5
89,1
74,4
73,2
58,2
55,5
94,4
67,3
83,0
31,3
36,1
58,4
54,2
75,3
47,2
19,0
72,5
41,1
48,0
10,2
13,1
15,2
82,4
23,3
88,4
93,0
12,3
102,2
8,1
87,0
73,4
90,4
93,4
70,0
64,1
16,4
65,5
30,5
32,5
7,4
49,1
93,2
39,3
60,5
32,2
23,4
106,1
59,3
24,3
36,1
36,2
34,1
53,2
53,3
88,4
9,3
13,2
59,4
7,0
88,3
40,4
84,0
20,3
3,2
49,2
72,1
27,0
41,1
