X,Y
48,1
50,1
73,4
70,0
67,3
13,4
84,3
28,1
39,1
88,5
78,0
92,4
88,0
21,3
61,4
72,2
41,4
92,5
54,4
88,4
87,3
43,3
32,1
81,0
74,5
16,1
29,2
80,2
78,2
82,0
49,4
69,1
89,3
101,3
92,4
56,4
29,1
27,4
19,4
20,1
45,4
38,0
68,2
12,5
59,0
32,2
37,0
77,0
29,4
41,4
81,1
64,1
35,1
40,3
6,3
9,2
44,1
55,2
13,3
46,2
18,1
87,1
12,1
50,0
63,3
34,0
5,2
66,3
48,3
63,2
43,0
17,1
50,4
91,1
98,1
6,2
14,1
106,2
54,1
20,1
45,2
84,0
84,1
73,0
14,4
71,1
52,0
7,1
83,2
58,2
78,3
24,1
20,2
104,5
66,3
25,2
87,5
18,5
94,1
52,3
54,5
73,2
45,2
42,4
72,3
96,0
70,2
100,1
7,0
54,1
39,4
42,3
48,3
101,4
4,1
106,3
44,4
83,0
29,2
82,2
9,1
13,4
50,3
65,2
27,2
68,1
7,1
101,2
64,3
39,2
100,3
74,2
89,0
47,5
103,2
28,1
84,1
53,3
31,3
15,1
41,0
64,5
67,4
43,2
16,4
86,4
43,2
14,4
9,3
53,2
86,3
34,1
63,3
9,3
43,2
28,1
53,2
47,2
58,1
64,3
78,5
38,2
29,1
6,4
5,4
102,0
107,1
16,3
44,2
75,3
21,4
103,0
80,3
33,1
68,1
60,5
67,1
70,1
16,0
102,5
4,4
75,1
16,2
94,1
86,4
84,2
56,3
16,2
31,5
38,5
21,4
31,0
83,0
62,4
63,3
88,3
39,5
35,1
78,5
88,3
31,2
13,1
77,1
57,1
30,1
83,2
49,3
19,2
49,2
63,2
86,3
18,1
40,2
98,3
1,5
99,4
46,4
95,4
33,2
73,4
83,3
5,2
82,3
39,2
87,2
62,4
71,4
94,3
47,1
39,5
14,0
86,2
10,2
58,1
44,2
29,2
7,4
29,1
87,1
89,3
31,1
57,4
51,0
50,2
28,1
53,1
38,3
75,4
41,2
41,2
16,3
77,1
43,4
24,4
5,4
49,3
97,2
51,5
7,3
36,5
13,4
19,5
32,4
45,4
71,3
46,4
62,1
90,2
99,2
50,4
42,0
41,4
93,2
37,3
8,2
44,2
2,4
81,1
34,2
77,0
61,3
83,3
64,1
14,3
65,5
3,3
87,3
40,1
96,1
42,1
40,0
56,1
33,0
69,1
37,3
38,5
34,5
33,3
27,3
24,1
96,2
89,1
11,2
78,4
12,3
46,2
75,2
93,2
85,2
45,3
42,3
81,2
29,1
38,0
25,4
71,1
74,3
18,4
98,4
47,2
87,2
56,3
41,1
98,1
53,1
23,3
79,4
91,1
97,4
97,3
76,4
37,0
81,1
65,2
8,5
90,4
68,0
19,4
39,3
96,1
26,2
69,4
68,4
52,4
17,1
61,0
96,2
100,5
