X,Y
46,1
56,2
71,5
72,1
75,3
9,5
83,3
27,1
38,1
89,4
71,0
94,4
97,1
12,2
67,3
71,2
41,3
90,4
48,4
93,4
89,3
46,3
34,1
77,0
77,4
15,1
24,2
85,1
78,1
82,0
48,4
68,1
85,4
101,4
93,4
57,3
37,2
27,4
25,3
21,2
40,5
41,1
74,2
12,5
64,1
38,3
38,0
74,1
27,4
37,3
80,2
64,0
36,2
42,3
4,2
6,2
42,2
57,2
12,3
41,2
21,2
79,2
12,0
44,1
63,3
39,0
10,2
73,4
48,3
62,3
36,0
14,0
55,4
90,0
95,0
7,2
16,0
100,2
61,0
13,1
49,1
84,1
78,1
68,0
6,5
70,1
54,0
4,0
83,2
52,3
80,4
19,1
24,2
103,4
59,3
25,3
83,4
17,5
94,1
53,4
53,4
75,2
47,2
36,4
68,3
101,1
78,3
94,2
5,1
56,1
40,5
42,4
50,3
97,3
5,0
98,2
47,4
80,0
27,2
82,2
5,2
19,4
47,3
60,2
32,2
64,1
11,0
105,2
71,3
36,3
97,2
70,2
90,0
48,4
108,1
25,0
84,0
53,4
31,3
20,1
46,0
62,5
70,4
39,2
18,5
90,4
52,2
12,4
5,4
53,1
88,2
36,1
62,2
8,2
42,1
22,0
51,2
43,2
61,1
62,3
80,5
33,2
26,0
3,4
7,4
95,0
103,0
21,3
41,1
74,3
28,4
101,0
73,4
34,1
70,2
55,4
70,0
68,2
20,1
102,4
12,5
76,1
17,2
95,1
85,3
83,3
57,4
19,3
29,5
33,5
23,4
31,0
85,0
60,4
63,4
83,4
41,5
39,2
76,4
92,4
40,2
18,0
75,1
65,0
25,1
79,2
48,3
24,2
48,2
62,3
84,3
14,1
42,2
94,3
7,5
95,4
52,3
94,4
31,3
67,4
88,2
11,2
77,3
40,3
95,2
63,4
70,5
94,3
47,0
35,4
12,1
84,3
19,2
60,1
38,3
35,3
7,4
28,2
89,2
97,3
24,2
56,4
52,0
51,2
20,2
62,2
33,3
76,4
38,1
39,1
17,3
73,1
44,4
31,4
9,5
50,3
98,3
50,4
7,3
35,4
17,3
16,5
29,4
54,4
71,2
42,4
67,1
87,2
106,1
49,5
39,1
43,4
91,1
42,4
5,2
36,3
4,3
75,1
36,2
71,1
53,4
81,2
65,2
17,3
65,4
5,2
87,4
42,0
97,0
41,2
40,0
53,1
31,0
75,1
37,4
38,4
29,5
38,4
18,4
26,1
94,2
89,1
11,3
74,4
13,4
47,3
74,2
95,2
90,3
43,3
39,3
77,2
29,1
34,0
20,5
72,0
73,3
19,3
95,5
46,2
91,3
51,2
43,0
94,1
52,0
27,4
80,4
93,2
98,3
91,2
82,5
29,1
90,1
66,2
9,4
87,4
67,0
17,3
36,3
95,0
24,2
69,4
72,4
53,3
12,0
62,0
97,1
98,5
90,3
40,3
19,3
76,2
74,2
90,0
17,4
60,0
82,4
62,3
72,1
83,1
94,2
37,0
25,1
40,2
46,2
15,3
86,2
36,3
25,3
88,3
71,4
23,4
107,4
83,3
9,1
76,5
68,1
14,1
7,3
8,3
17,5
85,4
80,1
59,3
16,2
6,3
47,3
98,2
49,2
32,2
77,3
52,5
56,1
93,1
52,3
106,3
20,1
35,2
57,4
31,5
60,5
60,5
50,3
55,3
22,0
51,5
89,1
70,4
76,2
59,3
56,4
103,4
66,3
83,1
34,2
35,1
64,4
50,2
75,3
49,2
13,0
78,5
47,1
46,0
11,2
20,1
11,1
84,5
31,3
84,4
94,1
15,2
106,2
10,1
89,1
78,3
86,5
98,4
69,1
69,1
24,4
57,4
25,5
24,4
11,3
53,1
88,1
35,4
54,5
26,2
22,3
98,1
61,4
27,3
29,1
30,1
36,0
57,1
58,2
94,5
13,4
9,2
57,4
3,1
90,3
45,5
85,0
23,3
9,1
44,1
69,1
26,0
41,0
73,1
87,5
55,3
12,3
94,3
97,4
49,1
67,2
36,4
25,2
72,4
10,5
67,0
95,1
40,4
89,4
79,4
20,1
78,1
105,2
102,2
49,4
4,4
17,3
65,2
7,2
4,1
41,4
31,5
66,2
36,3
102,3
76,0
14,1
10,5
103,1
40,1
69,2
41,1
37,2
77,3
30,4
101,4
58,5
77,2
61,3
75,2
42,1
9,1
94,4
75,4
91,0
7,2
72,4
86,1
94,1
69,2
88,0
77,3
92,3
102,4
0,1
10,4
96,5
38,2
81,2
84,5
7,1
30,3
96,1
13,3
51,4
48,0
1,3
53,0
43,1
98,2
80,5
105,4
92,2
101,4
87,0
31,2
79,5
32,2
71,2
104,0
45,1
61,2
66,5
52,2
52,4
5,2
62,0
99,5
91,4
19,4
44,5
68,1
21,2
52,2
66,4
85,4
42,4
66,4
9,4
82,3
39,5
94,3
98,2
44,2
75,2
98,1
55,4
28,1
22,3
80,1
86,3
103,2
99,4
51,3
50,5
86,3
69,2
67,4
49,0
0,3
13,0
80,3
17,2
79,1
103,1
13,4
52,2
39,2
17,4
49,3
40,1
61,4
48,1
83,1
15,1
93,2
74,4
50,3
71,2
101,2
81,1
99,4
35,0
100,4
54,0
53,1
98,4
36,2
16,2
100,2
87,2
74,1
79,4
11,3
97,2
36,0
56,1
70,2
70,2
74,4
94,4
43,2
79,0
12,4
63,4
44,2
49,3
83,4
95,5
76,1
27,2
15,2
28,3
6,0
66,4
100,2
99,1
74,0
77,2
62,1
82,3
30,3
40,3
84,3
39,1
