X,Y
48,0
50,2
66,5
68,1
76,3
13,5
89,3
21,1
37,0
88,5
75,0
93,4
94,1
15,2
59,3
70,2
44,4
90,4
47,4
95,3
86,3
39,4
30,2
78,1
79,4
9,0
20,2
83,1
71,1
79,1
52,5
67,2
83,4
102,4
94,4
53,4
29,1
20,5
21,3
16,2
44,4
40,1
66,2
14,4
63,1
36,2
35,0
74,1
24,3
39,4
80,1
58,1
36,1
37,3
9,2
4,2
38,2
60,2
8,4
38,2
17,1
84,1
10,0
45,1
65,3
40,1
5,2
68,3
44,2
66,2
44,0
12,0
54,4
88,0
94,1
0,2
22,1
108,3
56,0
14,2
49,1
91,1
75,1
71,0
8,4
70,2
48,1
9,0
80,1
58,3
82,3
23,1
22,2
107,4
62,4
25,3
87,5
13,4
94,2
56,4
52,5
77,1
41,2
39,3
68,3
98,1
71,3
96,1
3,1
52,1
37,5
40,4
53,3
95,4
6,0
106,2
48,4
77,1
27,2
80,3
4,2
14,4
51,2
65,1
31,1
60,0
9,1
98,2
69,2
38,3
102,2
75,3
91,1
47,5
106,2
26,1
87,0
57,3
28,2
21,0
41,0
66,5
67,4
41,3
13,4
91,3
47,1
18,4
9,3
57,2
89,3
34,1
63,3
5,2
42,2
25,1
51,2
42,1
61,1
61,2
80,4
36,2
33,0
11,4
8,4
94,0
102,0
22,2
45,1
80,2
26,4
103,1
74,3
32,1
72,2
56,4
72,1
67,2
23,0
102,5
11,5
67,1
18,3
86,1
81,4
75,3
56,4
25,3
24,5
31,4
21,4
27,1
81,0
65,4
65,3
90,4
38,4
32,2
78,4
88,3
34,1
13,0
77,1
59,1
29,1
85,2
41,3
19,3
46,2
62,3
84,3
13,0
44,3
95,3
3,4
96,4
46,3
93,4
26,3
67,4
88,3
7,1
76,3
37,3
92,3
70,5
69,5
92,3
49,1
35,5
14,1
84,2
13,2
54,1
41,2
34,3
11,4
29,1
88,2
97,3
24,1
60,4
59,1
55,1
21,1
54,2
29,4
76,3
44,2
40,1
16,3
73,0
41,5
30,3
6,5
55,2
92,2
56,5
7,3
39,4
9,4
16,4
29,3
46,3
78,2
41,3
64,2
89,1
103,2
45,4
40,0
34,4
90,1
38,3
9,2
44,2
7,4
77,1
41,3
77,1
61,3
86,3
67,1
16,3
62,5
4,2
89,4
41,1
93,0
46,2
36,1
54,1
30,0
75,2
44,3
37,4
34,4
36,4
27,3
23,0
101,1
84,1
3,3
76,4
17,3
52,2
70,2
92,1
89,3
45,2
41,3
81,1
29,1
37,1
20,5
70,1
77,3
20,4
96,4
52,1
85,2
53,2
43,1
98,0
48,1
27,3
79,4
97,2
97,4
91,3
80,4
31,0
88,1
59,2
2,4
86,5
71,1
25,4
37,3
95,1
26,1
69,4
68,4
58,3
14,1
62,1
98,2
96,5
94,2
32,2
25,3
73,2
73,2
93,1
21,5
58,1
88,4
62,3
72,0
81,0
97,2
43,1
34,1
40,1
48,1
19,2
87,2
31,2
28,3
85,3
76,4
29,3
106,4
85,3
15,0
73,5
65,0
18,0
11,3
4,3
8,5
85,3
84,1
58,3
12,3
6,3
45,4
95,2
49,2
