X,Y
46,0
55,2
68,5
76,1
67,4
15,4
89,4
30,1
40,0
89,4
78,1
90,4
95,1
14,2
59,4
74,1
46,3
94,5
53,5
97,4
84,3
44,3
30,2
86,0
78,5
10,0
22,2
83,2
72,1
84,1
50,4
66,1
89,3
100,3
95,3
58,4
32,2
25,4
19,3
14,2
47,4
33,1
70,3
9,5
62,0
38,3
31,1
82,0
23,3
43,3
84,1
64,1
29,1
36,2
1,3
3,2
44,2
56,3
12,3
47,3
24,1
80,2
9,1
49,1
59,4
38,0
6,2
68,4
50,2
61,2
36,0
13,0
47,4
89,0
96,0
6,1
18,1
106,2
58,0
16,1
46,1
93,1
75,2
72,1
10,5
70,1
55,0
11,0
85,1
55,3
85,3
20,1
23,1
101,4
62,4
32,2
79,4
19,5
90,1
49,4
49,4
73,1
49,2
36,4
72,3
102,1
76,3
98,2
1,1
50,0
41,4
40,3
53,3
96,3
8,0
107,2
43,3
79,0
22,1
76,3
0,2
17,4
51,2
64,1
28,1
61,1
8,0
104,2
64,2
39,2
103,3
67,3
90,0
53,5
105,1
20,1
86,1
56,4
36,2
23,0
42,0
59,5
68,5
36,3
15,5
88,4
47,1
13,4
6,3
59,2
80,3
39,1
54,3
2,3
44,2
24,1
54,2
42,1
58,1
69,3
84,4
35,1
25,0
3,4
8,4
94,0
105,0
16,3
48,1
76,2
19,5
98,1
75,4
31,2
72,1
59,5
68,1
61,1
18,0
98,5
12,5
67,1
16,2
86,2
78,4
77,3
61,3
20,3
33,4
30,5
25,5
28,0
83,0
60,4
62,4
88,4
42,4
37,1
73,4
94,4
36,1
14,0
79,1
58,0
27,1
80,2
44,3
18,3
41,1
55,2
81,4
19,0
44,3
95,4
4,5
101,3
45,3
97,4
28,2
71,4
87,2
4,1
80,2
39,3
86,2
66,5
69,5
96,4
47,1
34,5
18,0
93,3
12,3
59,1
42,3
33,2
10,3
29,1
83,1
91,4
29,2
54,4
58,1
53,2
20,1
59,1
29,3
70,3
38,1
48,2
15,4
76,1
50,5
32,3
6,5
52,2
97,3
54,5
3,4
38,5
13,3
17,5
27,4
50,4
74,2
46,3
68,2
89,1
100,1
47,5
43,1
39,4
90,1
35,4
13,2
42,2
8,3
84,0
39,2
71,0
53,4
84,3
62,2
16,3
66,5
6,2
83,4
42,0
99,1
47,2
42,1
53,1
26,1
74,1
37,4
36,5
31,5
34,4
27,3
26,0
96,2
90,1
2,3
69,4
13,4
51,3
74,2
98,1
89,3
46,3
40,3
81,2
24,1
33,0
19,4
70,1
76,3
22,3
94,4
47,2
85,2
56,3
41,1
97,0
48,0
27,4
81,4
97,2
100,3
92,3
76,4
32,0
85,1
63,2
5,4
91,4
63,0
20,4
42,3
100,1
26,2
69,5
73,4
51,3
12,0
65,0
95,2
102,5
96,2
36,3
24,3
76,3
76,3
93,0
19,4
62,1
85,4
57,4
68,0
82,1
100,2
44,1
33,0
32,1
42,2
19,2
86,1
36,3
23,4
86,3
74,4
22,4
105,4
92,4
12,0
75,5
61,1
21,1
9,4
5,3
11,5
79,3
81,1
55,4
15,3
5,4
48,4
101,2
51,3
29,1
83,4
56,5
49,2
93,0
53,2
100,2
23,1
37,2
57,4
31,4
60,5
67,5
51,3
57,2
27,0
45,4
93,1
69,3
76,1
53,2
51,4
99,3
62,2
82,1
33,2
43,0
61,5
51,1
76,3
49,2
13,0
76,5
45,1
41,1
14,2
20,1
14,2
85,5
31,3
82,3
94,1
9,2
105,1
14,1
87,1
80,4
91,5
95,4
71,1
61,1
20,4
63,4
23,4
31,5
11,4
49,1
94,2
39,3
62,5
25,2
28,4
101,0
60,4
30,2
34,2
31,2
40,1
53,1
58,3
93,5
15,3
13,1
54,5
7,0
84,3
37,4
84,0
26,2
6,1
44,2
73,1
20,1
42,1
71,2
82,5
55,3
14,2
94,4
94,5
43,1
65,2
40,5
21,2
79,3
16,5
68,0
97,0
38,5
86,5
84,3
20,1
81,1
98,2
106,2
49,3
8,3
16,4
59,2
6,2
4,0
39,3
25,4
59,1
42,2
104,4
72,0
14,1
3,5
105,2
47,0
67,3
39,2
35,1
75,2
26,3
104,3
53,4
81,3
53,4
77,3
38,0
12,1
95,4
78,4
90,0
9,1
71,3
86,1
100,1
71,1
92,1
74,3
87,2
97,3
8,1
5,3
94,4
39,2
76,2
84,5
12,1
27,2
96,0
11,4
46,4
47,1
3,3
51,1
45,1
92,3
78,5
101,4
95,1
101,4
91,1
35,2
84,4
36,2
72,2
97,1
52,2
60,3
57,4
55,2
54,3
8,1
60,0
94,4
95,4
18,4
39,5
67,1
28,2
48,2
61,3
86,5
36,5
64,4
10,4
85,3
37,5
89,3
103,2
38,1
73,1
92,1
61,4
30,0
28,3
77,0
87,4
103,1
94,4
60,4
48,5
85,3
63,2
60,4
49,0
2,3
16,0
78,3
21,2
72,2
101,1
10,4
45,2
33,2
22,4
47,3
43,1
56,4
48,0
84,2
7,2
96,1
68,4
49,4
72,3
99,3
82,1
99,5
31,1
99,3
55,0
54,1
95,4
35,2
12,2
98,2
84,2
73,2
74,4
15,3
91,3
29,1
63,2
66,3
64,2
72,5
88,5
40,2
86,0
9,5
66,5
40,3
51,2
90,4
97,4
73,2
23,2
14,3
28,3
11,1
67,4
98,3
97,2
75,0
77,2
58,1
80,3
21,3
39,4
85,4
44,1
17,2
28,1
28,5
54,4
91,2
23,4
25,5
37,5
2,2
7,3
79,1
16,2
95,3
78,1
60,2
79,2
66,4
79,3
72,4
53,3
6,1
47,1
61,5
51,4
70,4
17,5
57,2
91,2
93,4
4,0
84,2
90,1
77,2
62,1
13,1
18,2
71,4
72,2
97,1
31,1
7,1
71,2
44,4
36,5
67,3
50,3
63,1
29,0
36,3
26,5
100,2
81,1
14,3
58,1
47,1
38,4
81,3
30,3
13,1
49,4
37,2
42,1
93,0
29,1
46,2
55,4
69,3
76,1
75,1
20,4
11,4
11,4
5,3
57,4
83,3
40,5
55,1
83,2
57,4
57,4
76,3
97,5
57,5
29,1
6,5
80,4
87,3
67,2
25,0
84,4
49,2
32,4
30,0
94,0
58,4
49,4
70,5
16,4
6,2
94,1
99,1
73,5
18,1
17,1
97,2
46,3
46,1
38,3
33,1
30,0
106,3
98,0
59,2
97,4
82,1
22,0
101,2
29,3
80,5
24,4
34,0
28,5
47,3
28,5
25,2
