X,Y
53,1
53,2
65,5
67,0
76,4
10,5
92,4
26,1
44,0
93,5
73,1
96,5
88,1
20,3
62,4
67,2
47,3
87,5
50,5
91,4
86,4
42,3
32,1
83,1
74,5
16,0
22,2
81,2
73,2
82,1
54,4
73,2
91,3
106,4
90,4
54,3
38,2
28,4
25,3
20,2
44,4
34,0
71,3
9,4
59,1
39,2
36,0
77,1
30,3
37,4
78,1
60,0
30,1
39,2
6,2
3,2
39,1
59,2
11,3
41,2
24,2
88,2
6,0
50,1
59,3
38,1
7,2
68,3
49,2
57,3
40,1
20,1
53,4
87,1
95,1
4,2
14,0
106,3
58,0
12,2
50,1
92,0
82,2
73,0
15,5
77,2
48,0
6,0
81,1
54,2
79,3
15,1
21,1
100,5
61,3
25,3
83,4
16,5
86,2
52,4
50,5
78,1
43,2
39,3
66,4
98,1
75,2
98,2
4,1
52,1
38,4
34,3
50,3
102,3
5,0
106,2
47,4
82,1
24,2
81,2
6,2
12,5
50,2
60,2
30,2
63,1
9,1
106,1
63,3
39,2
97,3
75,3
87,1
49,4
99,1
26,0
88,1
59,3
30,2
16,1
46,0
64,5
73,5
42,2
13,5
94,3
44,2
12,4
3,3
58,2
88,3
37,2
60,2
6,3
41,1
26,0
52,3
43,2
64,1
62,2
77,4
39,2
30,0
11,4
12,4
101,1
105,0
16,2
43,2
80,2
21,4
104,0
75,3
27,1
68,2
54,5
70,1
67,2
23,0
102,5
4,5
73,2
17,3
93,1
77,4
75,2
62,4
21,3
29,5
35,5
21,5
33,0
81,0
69,5
64,4
83,4
38,4
37,2
73,5
92,4
40,1
22,1
80,1
58,0
26,1
86,3
46,3
25,3
49,2
56,3
88,3
14,1
47,3
99,3
6,4
97,3
48,3
90,4
25,3
71,3
83,2
7,2
76,3
35,3
91,3
64,4
70,5
91,3
47,1
35,5
12,1
85,2
13,2
55,2
37,3
29,3
5,3
36,1
90,1
93,4
25,1
53,3
59,0
46,2
29,1
54,2
36,3
74,3
43,1
48,1
16,4
81,0
42,4
26,4
7,5
52,3
99,2
52,5
6,4
36,4
13,3
14,5
32,4
54,4
77,2
48,3
62,2
91,2
100,2
53,4
39,1
40,4
88,2
36,4
7,1
38,3
8,3
80,1
37,3
71,1
62,3
83,2
64,1
17,3
67,4
3,2
86,4
42,0
94,0
44,1
42,1
49,1
29,1
73,2
37,4
37,5
33,4
42,3
26,3
21,1
95,1
93,2
5,2
73,4
18,4
46,2
70,1
96,1
85,2
45,2
46,3
81,1
26,0
