X,Y
51,1
47,2
64,5
67,0
71,4
11,5
88,4
28,0
41,0
96,4
73,1
89,5
94,0
20,3
59,3
73,1
43,3
93,4
48,4
97,4
84,4
38,3
30,1
84,1
81,5
13,1
29,1
81,2
78,1
83,1
56,4
73,1
86,3
105,3
97,4
53,4
38,2
20,5
23,4
23,1
39,4
38,1
67,2
12,4
61,0
32,2
39,1
78,1
27,3
37,4
83,2
60,0
28,2
43,2
7,3
1,1
37,1
59,2
11,4
46,3
21,1
81,2
13,0
43,0
60,3
36,1
4,2
71,4
50,2
66,2
36,0
14,0
48,5
84,0
91,1
2,1
20,1
103,3
61,0
12,2
42,1
93,0
79,1
71,0
11,4
71,1
50,1
7,0
76,2
58,3
82,4
17,0
25,2
102,4
61,3
31,3
83,5
15,5
86,1
57,4
55,4
77,1
41,1
44,3
69,3
101,0
73,3
101,1
1,1
53,0
44,5
43,3
54,3
95,4
12,1
99,2
42,4
82,1
21,1
77,3
8,1
18,5
45,3
64,2
27,2
68,1
6,1
105,2
67,3
35,3
96,3
74,2
86,0
48,4
108,2
21,0
86,0
56,4
31,2
18,0
45,1
59,5
68,4
44,2
15,4
94,4
51,1
20,3
6,4
56,1
82,2
41,2
55,3
3,2
38,1
20,1
53,2
50,2
59,1
69,3
86,5
39,2
33,0
7,4
8,5
96,1
100,1
17,3
46,2
74,3
26,4
97,1
79,4
30,1
70,1
53,5
70,1
64,1
23,0
103,4
12,5
73,1
11,3
86,2
84,4
78,2
63,3
21,2
27,4
36,4
21,5
27,1
84,0
66,5
65,4
83,4
40,5
41,1
77,5
94,3
34,2
13,0
75,2
64,0
32,1
87,2
49,2
23,2
49,2
54,2
84,4
13,1
40,2
94,3
1,4
97,3
46,3
93,5
29,2
75,4
90,3
8,1
80,3
38,3
90,3
63,4
75,5
89,3
49,0
34,4
12,0
91,3
19,2
62,1
41,3
35,3
2,4
35,2
86,1
94,3
27,1
61,4
60,0
48,2
25,2
62,2
31,4
67,4
36,2
48,2
12,3
74,0
43,5
31,3
4,4
51,3
95,3
57,5
5,4
32,4
10,4
19,4
34,3
51,3
78,2
39,3
64,1
87,2
97,1
52,5
34,0
34,3
95,2
38,3
7,1
42,3
2,4
78,1
34,2
78,1
60,3
87,2
71,2
15,3
67,4
7,3
87,4
42,1
94,0
44,2
36,0
56,0
26,0
75,2
41,3
30,5
31,4
41,4
21,3
17,1
98,1
89,1
11,2
69,5
12,4
48,3
72,2
98,2
94,2
42,2
48,4
82,1
23,1
35,0
22,4
75,0
80,4
20,4
97,4
50,2
89,3
58,2
48,1
100,0
51,0
22,3
75,4
94,1
96,3
100,2
75,4
33,1
89,0
58,3
5,4
87,5
63,1
20,3
36,4
99,0
29,1
67,5
70,5
56,4
16,0
61,1
93,2
96,5
96,3
32,3
19,3
78,2
80,2
88,1
19,5
67,0
86,5
64,3
64,0
83,1
98,1
38,0
28,0
34,1
46,1
15,2
90,2
33,2
24,3
91,2
75,4
31,4
105,4
88,3
16,1
81,5
63,1
14,1
9,4
2,3
15,5
88,3
79,1
53,3
20,2
7,4
41,3
92,2
47,3
33,1
76,3
57,5
52,2
93,1
51,2
104,3
18,0
35,3
56,3
36,4
61,4
65,5
47,2
60,3
18,0
47,5
96,2
70,3
75,2
62,3
54,4
96,4
61,2
83,1
29,3
38,1
62,4
53,2
82,4
53,3
13,1
73,4
40,1
45,0
9,1
14,2
16,2
83,5
27,2
82,4
92,0
15,2
104,1
11,0
87,1
76,3
84,4
95,4
69,0
61,0
21,4
61,4
29,4
32,5
13,4
51,1
96,2
31,3
59,5
33,1
25,4
101,0
63,4
28,2
28,1
29,1
39,0
55,2
52,3
90,5
7,3
16,2
57,4
2,1
90,4
45,4
81,1
28,3
11,2
43,1
65,1
23,1
45,0
76,2
85,5
54,4
11,3
100,3
99,5
45,1
66,3
33,5
23,2
78,3
11,5
62,0
98,1
38,5
89,4
79,4
21,2
78,1
105,3
103,2
48,3
8,3
18,4
61,2
9,2
0,1
44,4
25,5
66,1
37,2
99,4
69,1
11,1
6,4
100,1
44,0
68,2
35,2
34,1
76,3
35,3
98,3
56,4
76,2
56,4
70,2
37,0
14,0
102,5
73,3
86,1
7,2
76,4
86,2
95,2
68,2
92,0
75,3
89,2
104,4
4,2
11,4
94,4
36,2
78,2
88,4
10,0
30,3
101,0
16,3
46,4
49,0
3,3
57,1
45,0
94,2
76,5
100,3
96,1
102,4
88,1
33,1
87,5
41,3
75,3
99,0
49,1
66,2
66,4
57,3
45,4
9,1
60,0
100,4
93,4
24,5
36,5
70,1
24,1
45,3
66,3
81,4
39,4
70,4
12,4
79,2
39,5
89,4
106,1
41,1
79,2
92,1
58,4
32,0
29,2
78,0
84,3
107,1
99,4
58,4
51,5
82,3
69,1
62,4
56,1
5,4
12,0
83,3
20,2
79,2
102,1
6,3
52,2
37,2
17,4
47,4
39,0
58,4
49,1
88,2
9,1
101,1
73,4
44,4
75,3
93,2
82,1
97,4
35,0
96,3
59,0
51,0
93,3
39,1
16,2
102,2
85,1
69,2
80,4
15,3
94,2
31,1
57,2
70,2
68,2
73,4
95,4
35,1
82,1
4,4
63,5
44,2
46,2
87,3
89,5
76,1
21,1
12,2
31,4
15,1
71,5
96,2
100,1
72,1
77,3
57,0
82,2
23,2
39,3
85,4
44,1
9,2
33,0
27,4
54,3
88,2
17,5
28,4
46,4
2,1
5,3
72,2
14,2
91,3
79,1
60,2
84,1
68,4
78,2
78,4
53,3
5,1
50,1
59,5
42,4
72,4
14,4
65,1
95,2
98,3
10,1
87,3
91,0
74,1
58,2
8,2
19,1
75,4
63,1
96,0
30,1
12,0
75,2
40,3
38,5
61,3
56,4
60,0
27,0
37,3
27,5
104,3
82,1
15,3
60,1
48,0
40,3
90,2
35,3
15,1
53,4
34,2
34,2
90,1
30,1
54,1
57,4
73,4
79,1
80,2
20,4
6,3
15,3
10,4
53,5
84,3
41,4
52,0
91,2
52,4
53,4
74,3
98,5
53,4
38,1
10,5
74,4
92,2
68,2
24,1
84,5
49,2
33,4
34,1
94,0
57,5
52,4
70,4
11,3
4,2
90,1
94,2
76,4
10,1
21,1
106,2
42,4
40,0
41,2
36,2
26,1
108,3
90,1
52,2
92,3
83,2
22,1
103,2
28,3
80,4
27,4
25,0
32,4
42,4
30,4
28,1
24,5
71,0
49,5
92,1
49,1
62,2
7,3
12,0
74,2
12,2
97,2
108,5
61,1
78,5
21,2
37,4
56,4
24,1
46,5
8,5
74,0
97,5
13,0
18,5
42,4
31,4
14,4
13,1
42,4
8,2
15,4
6,1
6,0
47,4
77,4
94,3
57,4
58,3
11,3
76,5
32,4
15,3
81,3
5,3
59,3
68,3
51,0
81,2
71,1
83,5
47,1
83,2
25,1
21,5
89,5
14,2
100,0
100,0
87,1
13,4
56,3
42,3
29,3
31,3
8,2
23,1
64,1
37,5
61,5
98,2
99,0
83,4
36,2
70,3
19,4
16,2
98,2
66,1
34,1
97,1
22,3
20,2
8,0
43,1
89,1
9,3
98,1
79,1
28,3
92,4
21,5
12,1
61,1
83,4
31,1
5,3
92,2
85,0
78,4
3,4
61,5
70,2
18,4
75,4
93,2
61,3
70,0
56,1
53,1
20,3
62,2
15,1
66,1
84,4
79,1
37,1
5,1
21,3
73,2
64,2
30,4
92,0
10,0
27,3
105,3
30,2
82,4
36,1
51,3
17,0
95,2
79,2
38,0
92,4
38,5
57,1
90,3
39,4
75,0
61,3
42,1
70,1
57,0
22,2
20,1
14,1
96,1
90,3
77,2
2,2
38,0
8,0
85,1
49,5
22,2
31,1
19,3
13,2
23,4
80,4
76,1
89,4
60,1
99,1
41,4
43,0
65,4
83,2
54,2
42,5
59,4
94,0
32,5
104,4
97,3
37,4
92,2
17,5
105,5
44,5
34,4
68,5
27,3
79,4
9,1
