X,Y
53,1
47,2
68,4
74,1
74,4
11,5
89,4
25,1
44,0
96,4
77,0
90,5
96,1
19,3
67,3
71,1
45,4
88,4
52,5
93,3
87,4
46,4
33,2
84,1
77,4
12,0
25,1
84,1
77,2
87,1
55,4
68,2
84,3
104,4
88,4
49,3
32,2
23,5
21,4
21,1
44,5
32,0
69,3
18,5
64,1
38,2
39,0
79,1
30,4
35,3
81,1
57,0
37,1
37,2
1,2
0,2
39,2
55,3
13,3
42,2
23,1
80,1
10,0
44,1
65,4
33,1
10,1
73,3
50,3
65,2
36,0
14,1
52,5
83,0
93,0
0,1
18,0
102,3
55,0
16,2
47,1
93,0
84,2
75,0
13,5
76,2
50,0
8,1
79,1
53,3
86,3
20,0
21,2
101,5
63,4
32,2
80,5
18,5
92,2
52,3
51,5
74,1
48,1
41,3
65,3
99,1
77,2
96,2
6,1
56,0
44,4
38,3
52,3
95,4
6,1
101,2
47,3
80,1
30,2
82,2
6,2
14,4
49,2
67,1
25,2
66,0
8,0
105,2
69,2
44,2
94,3
74,3
87,0
51,5
105,1
21,0
87,0
55,3
33,2
16,1
47,0
65,4
65,5
37,2
13,4
92,4
49,1
15,4
11,4
57,1
88,2
32,1
63,2
0,2
46,1
28,0
46,3
49,1
58,2
67,2
80,4
34,2
33,0
8,4
11,4
96,0
106,0
17,3
43,1
77,3
21,4
104,1
77,4
31,1
70,1
58,4
68,0
70,2
14,1
102,5
6,4
73,2
14,3
88,1
84,3
83,2
58,3
23,3
31,4
32,5
30,5
30,0
84,1
65,4
67,4
91,3
36,5
34,2
75,4
90,3
34,1
18,1
78,2
61,0
27,0
83,2
43,2
19,2
48,2
58,3
83,3
14,0
44,2
98,4
9,4
103,3
50,4
88,5
30,2
76,3
82,2
11,2
82,2
36,2
92,2
61,4
74,4
96,3
45,1
40,5
15,0
86,3
19,3
58,2
38,3
34,3
2,4
33,1
87,2
90,4
32,1
53,4
51,1
47,2
26,2
59,1
30,4
73,4
39,2
46,1
14,4
79,1
42,4
23,3
4,4
52,2
98,2
55,5
10,4
36,5
9,3
15,5
32,4
53,4
77,3
44,3
64,2
94,2
99,1
45,4
41,0
35,4
88,2
36,3
5,2
45,3
0,4
75,0
37,2
74,1
53,4
82,2
65,1
8,2
70,4
8,3
87,3
43,1
95,1
45,2
41,1
48,0
28,1
75,1
40,4
30,5
29,4
35,4
18,4
17,0
101,2
91,1
11,2
70,4
13,3
45,2
69,2
99,1
94,3
48,3
44,4
75,2
22,1
32,1
26,5
75,0
73,3
25,4
94,4
52,1
84,3
49,2
49,1
95,1
48,0
26,3
77,4
89,1
96,3
97,3
81,4
31,1
82,0
61,2
5,4
93,5
68,1
23,3
39,3
95,1
26,1
68,4
72,4
59,4
14,0
61,1
96,2
98,4
92,3
40,2
19,3
76,2
75,2
87,1
22,4
58,0
81,4
58,4
70,1
75,0
95,1
45,0
31,0
33,2
49,1
23,2
95,2
37,2
29,4
83,2
70,4
25,3
103,4
89,3
10,0
81,4
61,1
20,1
8,4
7,2
13,5
84,4
79,1
56,3
18,2
12,4
41,3
93,1
54,2
28,1
74,4
55,4
55,1
100,1
55,3
103,2
21,1
40,2
59,3
30,4
59,4
63,4
43,2
58,3
19,0
47,4
92,1
68,3
76,1
53,3
56,5
95,3
67,3
85,1
26,3
42,0
61,5
56,2
80,4
52,3
19,1
77,4
47,1
48,1
16,2
14,2
15,1
81,4
25,2
86,4
95,0
15,3
104,1
14,1
88,1
71,4
93,4
90,5
66,1
62,1
17,3
65,4
28,4
30,5
12,3
57,2
96,2
32,3
60,4
33,1
21,3
97,1
62,4
23,2
34,1
32,2
37,1
58,2
57,2
95,4
16,3
14,2
55,5
5,0
87,3
44,5
83,0
29,3
10,2
42,1
72,2
22,1
45,0
72,1
87,5
56,4
13,3
98,3
94,5
50,1
71,3
39,5
28,3
77,3
17,5
64,1
92,0
44,5
91,4
83,4
23,1
77,0
106,3
105,2
52,3
7,3
13,3
60,2
4,3
3,1
41,4
29,5
60,1
38,3
106,3
74,0
12,1
9,5
102,2
40,0
62,3
36,2
37,2
72,3
32,4
101,3
60,5
80,3
57,3
74,3
36,1
11,1
100,5
72,4
85,1
13,2
69,3
87,1
98,1
74,1
90,0
76,3
83,3
97,3
1,2
7,4
91,4
39,2
80,1
88,5
12,1
24,3
94,0
14,4
51,5
49,1
9,3
54,1
45,0
96,2
81,4
102,3
90,1
96,4
90,0
28,2
79,5
40,3
75,2
98,1
50,1
62,3
61,4
58,2
49,4
7,2
63,0
95,5
91,4
18,5
36,5
68,1
21,2
53,3
61,3
88,4
40,4
66,4
7,5
80,2
36,5
94,3
106,1
37,1
75,1
93,0
60,3
34,0
25,3
79,1
87,4
107,2
90,5
59,4
55,5
83,4
68,2
60,5
51,0
3,4
10,1
78,2
19,1
77,1
97,2
8,4
53,3
30,2
21,5
47,4
38,0
56,3
44,1
84,2
7,2
99,2
73,4
50,3
69,3
93,3
83,2
91,4
32,0
102,4
57,0
47,0
99,4
37,1
15,3
103,2
89,2
66,2
74,4
18,2
95,2
31,1
57,1
70,3
69,3
78,5
96,4
34,2
84,0
7,5
60,5
46,2
44,3
88,4
93,4
73,1
21,1
6,3
37,3
14,0
71,4
92,3
98,1
78,0
76,3
63,1
78,2
27,3
33,4
85,4
35,1
15,2
30,1
21,5
53,3
89,1
19,4
25,4
43,5
1,1
8,4
72,1
18,2
98,3
81,0
56,3
81,1
65,4
81,3
77,3
51,3
6,1
56,1
66,5
47,4
72,4
16,4
57,2
93,3
93,4
4,1
80,2
88,1
73,2
60,1
9,2
25,1
73,4
69,2
100,1
32,1
5,0
77,1
43,4
39,5
64,4
52,3
56,0
27,1
40,4
20,4
104,2
87,1
16,3
59,2
47,0
37,3
88,2
32,4
15,1
55,4
33,3
34,2
93,0
26,1
49,2
57,4
73,3
82,0
78,2
19,4
8,3
11,3
6,3
53,4
77,4
39,5
53,1
82,1
58,4
55,5
72,3
99,4
54,5
37,1
9,5
79,4
89,2
73,2
29,0
81,5
48,2
31,4
29,0
87,1
57,4
54,5
67,4
11,4
9,1
97,1
97,2
74,5
18,0
12,1
106,2
43,4
43,1
33,3
42,2
26,1
100,4
92,1
52,2
92,3
86,2
27,1
95,1
37,3
77,4
26,5
28,0
27,4
48,4
31,5
25,1
23,5
76,1
50,4
90,1
51,1
63,2
8,3
13,1
72,2
7,3
91,3
102,5
59,2
78,5
23,3
39,4
57,3
24,2
44,5
4,5
70,1
106,5
12,1
24,5
33,3
25,5
19,4
13,1
43,3
1,2
18,4
11,1
15,0
47,5
83,3
93,3
52,4
55,4
4,3
84,5
29,5
13,3
76,4
7,2
54,3
71,3
44,0
82,1
68,0
84,5
51,0
76,1
21,1
27,4
94,5
15,2
103,1
97,1
86,2
6,3
48,3
47,3
27,3
37,4
10,3
24,0
64,1
43,4
59,4
102,2
96,0
82,4
41,2
68,2
19,4
16,2
98,2
66,0
30,0
90,1
24,2
21,3
10,0
45,0
91,1
14,2
93,1
81,1
29,3
83,5
18,4
11,0
56,2
83,3
35,1
2,2
93,2
82,1
78,5
10,4
68,4
68,1
16,4
75,4
87,1
62,2
70,1
59,1
49,0
17,4
58,2
13,2
65,1
81,5
79,1
39,2
12,1
18,2
74,2
70,1
32,4
98,0
9,0
31,3
100,3
30,2
82,4
32,0
56,2
17,1
91,1
83,3
36,1
99,5
39,4
60,1
82,4
39,4
72,0
60,4
43,0
73,2
58,0
14,2
27,1
12,1
98,2
88,3
75,1
6,1
34,0
5,0
81,1
43,4
23,3
32,2
20,2
12,2
29,4
76,4
76,1
94,3
67,2
94,1
50,4
43,1
66,5
86,2
55,3
46,4
62,3
101,0
36,5
97,4
97,3
37,5
97,1
17,4
104,4
43,4
34,3
71,5
28,2
81,5
5,1
89,1
37,4
63,1
35,0
97,1
97,1
8,3
94,5
80,1
48,1
25,2
82,0
47,5
70,3
28,4
31,5
11,0
16,4
35,5
12,0
30,3
57,2
77,0
63,5
104,4
82,1
94,2
25,3
9,1
17,3
17,3
5,1
47,2
44,1
72,3
62,2
37,3
9,1
14,2
42,5
36,4
88,3
52,4
82,2
91,2
11,1
11,1
50,4
30,2
94,5
11,0
92,1
6,5
84,0
14,0
20,4
83,4
26,5
75,4
50,2
106,3
21,3
24,4
