X,Y
48,1
52,2
69,5
67,1
68,4
12,5
85,4
29,1
37,0
87,4
78,1
94,5
95,0
19,3
59,3
69,2
48,3
89,5
51,4
90,4
89,3
46,3
34,2
82,1
81,5
16,1
26,2
89,1
77,1
84,0
50,4
65,1
87,3
99,4
91,4
53,4
34,1
22,5
28,4
22,2
48,5
35,1
74,3
15,4
58,0
34,2
36,1
78,0
31,4
42,3
76,1
60,0
30,1
41,2
7,2
6,2
38,1
62,2
8,4
44,3
18,2
88,1
8,0
46,1
62,3
36,1
4,1
69,3
45,3
60,2
38,0
14,1
50,4
90,1
92,1
6,1
14,1
104,3
62,0
12,1
49,2
90,1
76,2
71,1
10,4
77,2
56,0
11,1
77,2
58,2
83,3
17,0
29,1
105,5
58,4
31,3
82,5
15,4
91,1
55,4
58,4
69,2
44,2
44,3
73,4
95,0
77,2
101,2
8,0
51,0
38,5
34,4
52,2
97,3
8,0
104,2
45,3
86,1
22,2
82,3
3,1
13,4
45,3
58,1
23,1
62,0
10,1
101,1
66,2
38,3
103,2
75,3
83,1
54,5
104,1
25,0
86,1
54,4
30,2
20,0
48,0
60,4
71,5
41,2
14,4
95,3
43,1
18,3
2,4
54,1
84,2
39,1
62,3
4,2
43,2
28,0
53,3
51,2
64,1
65,3
81,5
37,1
28,1
11,3
12,4
102,0
99,1
19,2
45,1
75,3
22,5
98,0
74,3
28,1
68,2
58,4
71,0
63,2
23,0
102,4
8,4
69,2
12,3
86,1
82,3
81,2
59,3
25,2
33,4
35,5
30,4
28,1
88,1
62,4
67,4
83,4
41,4
41,1
71,4
94,3
35,2
13,1
78,2
65,1
29,0
82,3
43,3
27,2
40,2
57,3
80,3
17,0
38,2
94,3
3,4
96,3
44,3
93,4
33,2
70,3
85,3
3,2
76,2
42,2
93,2
68,4
70,4
87,3
50,0
38,4
19,0
84,3
19,2
59,1
40,3
36,3
10,3
30,1
83,1
98,4
29,2
53,4
51,0
47,2
27,1
61,1
38,4
76,3
44,2
42,2
15,3
74,1
44,5
31,4
4,5
48,2
97,3
54,4
7,3
32,5
13,4
18,4
36,4
45,4
76,3
44,3
70,1
91,2
106,2
47,4
38,0
34,3
94,2
38,3
8,1
41,2
0,3
81,0
35,2
76,0
61,3
80,3
71,2
16,2
68,5
9,3
85,3
35,1
97,1
47,1
40,1
56,1
34,0
68,2
35,3
38,5
37,4
40,3
19,4
22,0
97,1
86,1
6,2
70,5
16,4
45,2
73,2
96,1
88,2
41,2
48,3
76,2
27,1
30,0
21,5
74,0
71,4
27,3
101,5
52,2
91,3
57,3
43,1
102,1
47,1
21,4
78,4
92,2
103,4
95,3
74,5
34,0
88,0
63,2
9,4
95,4
64,1
19,3
42,4
101,0
28,1
72,5
74,4
54,4
10,1
65,1
95,2
95,5
90,2
39,2
24,3
77,3
77,2
94,1
14,4
64,0
90,5
63,3
66,1
80,1
98,1
37,1
34,0
33,1
48,2
21,3
87,1
35,2
20,3
90,3
70,5
31,3
108,5
83,4
11,0
78,4
64,0
18,1
13,3
6,3
8,5
86,4
82,1
61,4
20,3
4,4
47,3
100,2
54,3
35,1
82,4
58,4
58,2
98,1
55,2
107,2
21,1
40,2
60,3
