X,Y
52,1
52,1
69,4
71,0
70,3
9,5
90,4
27,0
42,1
88,4
71,0
96,4
92,0
13,3
66,3
72,1
42,4
96,5
49,4
89,3
89,3
43,4
26,2
79,1
75,4
12,0
24,2
83,2
77,1
82,1
50,4
67,2
89,3
106,3
91,3
51,3
34,1
19,5
21,3
15,2
46,4
34,0
68,3
18,4
60,0
36,2
40,0
81,0
28,4
42,4
82,1
64,0
28,2
42,2
6,2
1,1
39,1
56,2
14,3
44,2
21,1
81,1
6,0
46,0
61,3
35,1
10,2
71,3
47,3
66,2
43,1
15,1
51,5
89,0
93,1
7,2
21,0
103,3
56,0
18,1
48,1
86,0
84,1
76,1
15,4
77,2
47,0
7,0
78,2
57,3
78,4
24,1
28,1
104,5
59,4
25,2
88,5
20,4
86,1
50,3
53,4
78,1
41,1
43,4
67,3
100,0
77,2
101,1
4,1
52,1
40,5
43,4
51,2
94,4
9,1
100,2
46,3
84,1
26,1
75,3
3,2
15,4
47,2
64,2
28,1
65,0
7,1
106,2
71,3
36,2
97,2
71,3
82,1
55,5
104,1
20,1
87,0
58,4
32,2
21,0
47,0
62,5
66,4
38,3
11,5
88,3
44,1
14,4
6,3
53,2
85,2
32,2
63,2
6,2
45,1
27,0
53,3
51,1
62,2
60,2
79,4
38,2
25,0
3,4
4,4
94,0
105,1
22,3
43,2
78,3
28,4
99,0
72,3
27,1
73,2
56,4
76,0
64,2
17,0
101,5
12,5
68,2
11,3
91,2
83,4
77,2
64,4
24,2
24,4
35,5
24,4
26,1
83,1
68,5
66,4
84,4
38,4
40,1
79,5
93,4
32,2
20,0
71,1
61,1
26,1
87,3
49,3
27,3
45,1
62,2
80,3
12,0
43,3
96,4
3,5
99,4
46,4
90,5
25,3
67,4
89,2
5,1
78,2
40,3
86,3
63,5
76,4
93,3
43,0
35,4
18,0
85,2
12,3
60,1
40,3
32,3
2,3
27,1
88,2
95,4
32,2
57,4
55,0
52,1
25,1
60,1
29,3
71,4
43,1
45,2
14,3
81,0
41,4
29,3
4,5
55,3
95,3
54,4
3,4
35,4
11,3
14,5
28,4
54,4
73,2
45,3
62,1
89,1
104,2
45,4
42,1
36,3
91,2
41,4
13,1
39,3
6,4
76,0
38,2
78,0
56,4
82,3
62,1
17,3
63,4
3,3
85,3
40,1
98,1
40,1
41,0
50,0
25,0
67,1
39,3
33,4
35,5
42,4
21,3
20,0
97,1
89,2
11,2
76,5
17,3
47,2
66,1
93,2
85,3
45,2
45,3
75,1
23,0
33,1
20,4
73,1
72,3
19,3
99,5
52,2
86,3
53,3
41,0
99,0
49,0
30,3
77,4
94,2
96,3
93,2
76,5
35,0
84,1
58,2
9,4
95,4
72,1
22,3
41,4
98,0
31,2
65,5
71,4
55,4
14,1
57,1
99,2
98,4
92,2
36,2
23,2
77,2
77,3
93,1
21,4
60,0
83,5
60,3
66,1
76,1
92,1
40,0
34,0
39,1
44,2
23,2
87,1
32,3
24,4
82,3
72,5
24,3
105,5
84,4
10,1
74,4
69,1
14,1
6,4
0,3
14,4
88,3
86,1
53,4
14,3
10,3
41,4
92,2
52,2
31,1
82,3
52,5
51,2
98,1
52,3
104,3
19,0
38,2
57,3
38,4
57,5
59,4
49,3
59,3
24,1
51,4
88,2
70,3
73,2
60,3
55,4
98,4
65,2
89,1
35,2
37,1
62,5
55,2
81,4
52,2
21,1
75,4
39,0
46,1
10,2
15,2
14,1
87,5
28,3
80,4
93,0
12,3
99,2
6,0
87,0
73,4
90,4
94,4
66,1
63,0
21,3
64,4
30,4
32,5
4,4
57,2
92,2
38,4
59,5
29,1
23,3
104,0
58,4
32,2
31,2
33,2
